           Day,    Flow (cfs),Direct Runoff (cfs),Base Flow (cfs),,Base Flow Index (BFI): 0.228
11,0.46,0.26,0.2,,
12,0.42,0.22,0.2,,
13,0.43,0.23,0.2,,
14,0.42,0.22,0.2,,
15,0.4,0.2,0.2,,
16,0.43,0.23,0.2,,
17,0.44,0.24,0.19,,
18,0.39,0.2,0.19,,
19,0.41,0.22,0.19,,
20,0.4,0.21,0.19,,
21,0.7,0.51,0.19,,
22,0.57,0.38,0.19,,
23,0.47,0.28,0.19,,
24,0.46,0.27,0.19,,
25,0.36,0.18,0.19,,
26,0.39,0.2,0.18,,
27,0.48,0.29,0.18,,
28,0.47,0.29,0.18,,
29,0.42,0.24,0.18,,
30,0.45,0.27,0.18,,
31,0.42,0.24,0.18,,
1,0.44,0.27,0.18,,
2,0.42,0.24,0.18,,
3,0.4,0.22,0.18,,
4,0.4,0.23,0.17,,
5,0.42,0.25,0.17,,
6,0.42,0.25,0.17,,
7,0.3,0.13,0.17,,
8,0.3,0.13,0.17,,
9,0.3,0.13,0.17,,
10,0.33,0.17,0.16,,
11,0.33,0.17,0.16,,
12,0.32,0.16,0.16,,
13,0.38,0.22,0.16,,
14,0.43,0.27,0.16,,
15,0.43,0.28,0.16,,
16,0.43,0.27,0.16,,
17,0.6,0.44,0.16,,
18,0.52,0.36,0.16,,
19,0.52,0.36,0.16,,
20,0.79,0.62,0.16,,
21,0.71,0.55,0.17,,
22,80,79.05,0.95,,
23,70,68.39,1.61,,
24,44.05,42.05,2,,
25,38.39,36.07,2.32,,
26,28.5,25.97,2.53,,
27,27.9,25.17,2.73,,
28,22.74,19.87,2.87,,
29,39.98,36.8,3.18,,
30,71.15,67.36,3.79,,
1,13.13,9.32,3.81,,
2,7.3,3.53,3.77,,
3,27,23.08,3.92,,
4,200.6,194.82,5.78,,
5,69.86,63.56,6.3,,
6,13.58,7.33,6.25,,
7,13.54,7.34,6.2,,
8,11.78,5.65,6.13,,
9,11.78,5.72,6.06,,
10,10,4.02,5.98,,
11,25.64,19.58,6.06,,
12,31.61,25.42,6.19,,
13,22.1,15.88,6.22,,
14,126,118.72,7.28,,
15,60,52.34,7.66,,
16,17.69,10.08,7.61,,
17,15,7.47,7.53,,
18,12.55,5.12,7.43,,
19,212,202.7,9.3,,
20,52,42.46,9.54,,
21,19.38,9.94,9.44,,
22,80,70.05,9.95,,
23,60.01,49.76,10.25,,
24,23,12.83,10.17,,
25,16,5.97,10.03,,
26,267.2,254.83,12.37,,
27,41.9,29.49,12.41,,
28,65.92,53.22,12.7,,
29,97.53,84.25,13.28,,
30,89.88,76.11,13.77,,
31,52,38.12,13.88,,
1,38.93,25.08,13.85,,
2,55.95,41.96,13.99,,
3,78.86,64.51,14.35,,
4,1300,1273.25,26.75,,
5,310,280.98,29.02,,
6,95.4,66.3,29.1,,
7,77.5,48.5,29,,
8,76.85,47.95,28.9,,
9,40.67,12.23,28.44,,
10,41.53,13.52,28.01,,
11,38.1,10.55,27.55,,
12,41.78,14.64,27.14,,
13,28,1.38,26.62,,
14,15,0,15,,
15,13.5,0,13.5,,
16,12,0,12,,
17,10,0,10,,
18,12,2.18,9.82,,
19,54.59,44.52,10.07,,
20,38.47,28.32,10.15,,
21,265,252.54,12.46,,
22,116,102.76,13.24,,
23,1073,1049.57,23.43,,
24,218,193.12,24.88,,
25,103.1,77.94,25.16,,
26,94,68.66,25.34,,
27,71.15,45.86,25.29,,
28,64.5,39.32,25.18,,
29,50.89,25.96,24.93,,
30,46.92,22.26,24.66,,
31,43.74,19.38,24.36,,
1,41.59,17.54,24.05,,
2,39,15.28,23.72,,
3,36.39,13.02,23.37,,
4,25,2.07,22.93,,
5,27.49,4.97,22.52,,
6,121,97.96,23.04,,
7,48,25.17,22.83,,
8,27.38,4.96,22.42,,
9,21.76,0,21.76,,
10,23,1.66,21.34,,
11,102,80.29,21.71,,
12,83.17,61.28,21.89,,
13,24.7,3.22,21.48,,
14,24.81,3.72,21.09,,
15,23.02,2.33,20.69,,
16,22.67,2.37,20.3,,
17,20.13,0.23,19.9,,
18,20.13,0.62,19.51,,
19,70.86,51.23,19.63,,
20,47.01,27.5,19.51,,
21,96.84,76.95,19.89,,
22,55.43,35.59,19.84,,
23,33.72,14.13,19.59,,
24,23.28,4.04,19.24,,
25,20.5,1.63,18.87,,
26,18.3,0,18.3,,
27,19.82,1.87,17.95,,
28,17.96,0.36,17.6,,
29,297.9,277.89,20.01,,
30,84,63.75,20.25,,
1,30.1,10.16,19.94,,
2,26.5,6.89,19.61,,
3,238.8,217.41,21.39,,
4,68,46.58,21.42,,
5,47.37,26.11,21.26,,
6,40.18,19.16,21.02,,
7,30.98,10.28,20.7,,
8,28.37,8,20.37,,
9,25,4.99,20.01,,
10,24.86,5.2,19.66,,
11,23.84,4.52,19.32,,
12,20.88,1.93,18.95,,
13,16.65,0,16.65,,
14,16.63,0.31,16.32,,
15,15.41,0,15.41,,
16,13.48,0,13.48,,
17,13.63,0.42,13.21,,
18,12.5,0,12.5,,
19,11,0,11,,
20,9.5,0,9.5,,
21,8.5,0,8.5,,
22,9,0.66,8.34,,
23,9,0.82,8.18,,
24,9,0.98,8.02,,
25,8.87,0.99,7.87,,
26,7.84,0.12,7.72,,
27,7.31,0,7.31,,
28,7.13,0,7.13,,
29,6.74,0,6.74,,
30,6.74,0.13,6.61,,
31,5.92,0,5.92,,
1,5.35,0,5.35,,
2,4.94,0,4.94,,
3,5.5,0.66,4.85,,
4,5.27,0.52,4.76,,
5,5.52,0.85,4.67,,
6,2.1,0,2.1,,
7,2.07,0.01,2.06,,
8,2.05,0.03,2.02,,
9,2,0.02,1.98,,
10,2,0.06,1.94,,
11,1.85,0,1.85,,
12,1.5,0,1.5,,
13,1.42,0,1.42,,
14,1.4,0.01,1.39,,
15,3.59,2.21,1.39,,
16,3.29,1.92,1.38,,
17,3.49,2.12,1.37,,
18,3.66,2.29,1.37,,
19,3.42,2.06,1.36,,
20,1.39,0.05,1.33,,
21,3.45,2.12,1.33,,
22,3.15,1.83,1.32,,
23,1.35,0.06,1.29,,
24,1.3,0.03,1.27,,
25,2.96,1.7,1.26,,
26,2.96,1.71,1.25,,
27,1.1,0,1.1,,
28,2.88,1.78,1.1,,
29,2.7,1.61,1.09,,
30,2.63,1.55,1.08,,
1,2.49,1.41,1.08,,
2,2.56,1.49,1.07,,
3,2.38,1.32,1.06,,
4,2.3,1.25,1.05,,
5,2.63,1.58,1.05,,
6,2.13,1.1,1.04,,
7,2.23,1.2,1.03,,
8,2.18,1.16,1.02,,
9,2.12,1.11,1.01,,
10,2.07,1.07,1,,
11,2.07,1.08,0.99,,
12,2,1.02,0.98,,
13,1.95,0.98,0.97,,
14,2.15,1.18,0.96,,
15,1.95,1,0.95,,
16,1.92,0.98,0.95,,
17,1.95,1.01,0.94,,
18,1.9,0.97,0.93,,
19,1.9,0.98,0.92,,
20,1.85,0.94,0.91,,
21,1.79,0.88,0.9,,
22,1.78,0.89,0.89,,
23,1.74,0.86,0.88,,
24,1.56,0.69,0.87,,
25,1.65,0.79,0.86,,
26,1.65,0.8,0.85,,
27,1.56,0.71,0.84,,
28,1.56,0.72,0.83,,
29,1.48,0.66,0.82,,
30,1.48,0.66,0.81,,
31,1.58,0.78,0.8,,
1,1.54,0.74,0.8,,
2,1.49,0.71,0.79,,
3,1.45,0.67,0.78,,
4,1.42,0.65,0.77,,
5,1.38,0.62,0.76,,
6,1.38,0.63,0.75,,
7,1.45,0.71,0.74,,
8,1.45,0.72,0.73,,
9,1.28,0.56,0.73,,
10,1.28,0.56,0.72,,
11,1.14,0.43,0.71,,
12,1.1,0.4,0.7,,
13,1.4,0.71,0.69,,
14,1.38,0.7,0.68,,
15,1.33,0.65,0.68,,
16,1.28,0.61,0.67,,
17,1.11,0.45,0.66,,
18,1.14,0.48,0.65,,
19,1.05,0.41,0.64,,
20,1.46,0.82,0.64,,
21,0.98,0.35,0.63,,
22,1.08,0.46,0.62,,
23,1.18,0.56,0.61,,
24,1.32,0.71,0.61,,
25,1.26,0.66,0.6,,
26,1.2,0.6,0.6,,
27,1.2,0.61,0.59,,
28,1.2,0.61,0.59,,
29,1.2,0.62,0.58,,
30,1.17,0.6,0.57,,
31,1.16,0.59,0.57,,
1,1.16,0.6,0.56,,
2,1.19,0.63,0.56,,
3,1.07,0.52,0.55,,
4,1.09,0.55,0.55,,
5,1.08,0.54,0.54,,
6,1.06,0.53,0.54,,
7,1.05,0.52,0.53,,
8,1.01,0.48,0.52,,
9,1,0.48,0.52,,
10,0.9,0.39,0.51,,
11,0.84,0.34,0.5,,
12,0.83,0.33,0.5,,
13,0.84,0.35,0.49,,
14,0.83,0.34,0.49,,
15,0.81,0.33,0.48,,
16,0.82,0.35,0.47,,
17,0.83,0.36,0.47,,
18,0.81,0.35,0.46,,
19,0.82,0.36,0.46,,
20,0.83,0.38,0.45,,
21,0.79,0.34,0.44,,
22,0.91,0.47,0.44,,
23,1.01,0.57,0.44,,
24,0.99,0.55,0.43,,
25,0.99,0.56,0.43,,
26,0.9,0.47,0.43,,
27,0.8,0.37,0.42,,
28,0.73,0.31,0.42,,
1,0.72,0.31,0.41,,
2,0.74,0.34,0.41,,
3,0.72,0.32,0.4,,
4,0.71,0.31,0.4,,
5,0.69,0.3,0.39,,
6,0.69,0.3,0.39,,
7,0.79,0.4,0.38,,
8,0.69,0.32,0.38,,
9,0.83,0.45,0.38,,
10,0.88,0.51,0.37,,
11,0.86,0.49,0.37,,
12,0.86,0.5,0.37,,
13,0.73,0.36,0.36,,
14,0.72,0.36,0.36,,
15,0.72,0.36,0.36,,
16,0.74,0.38,0.35,,
17,0.75,0.4,0.35,,
18,0.62,0.28,0.35,,
19,0.62,0.28,0.34,,
20,0.57,0.23,0.34,,
21,0.57,0.24,0.33,,
22,0.57,0.25,0.33,,
23,0.58,0.25,0.33,,
24,0.58,0.26,0.32,,
25,0.59,0.28,0.32,,
26,0.59,0.28,0.31,,
27,1.02,0.71,0.31,,
28,0.99,0.68,0.32,,
29,0.68,0.36,0.31,,
30,0.67,0.36,0.31,,
31,0.67,0.36,0.31,,
1,0.66,0.36,0.3,,
2,0.66,0.36,0.3,,
3,0.7,0.4,0.3,,
4,0.82,0.52,0.3,,
5,0.82,0.52,0.3,,
6,0.82,0.52,0.3,,
7,0.74,0.44,0.3,,
8,0.66,0.37,0.29,,
9,0.66,0.37,0.29,,
10,0.58,0.29,0.29,,
11,0.59,0.3,0.29,,
12,0.55,0.27,0.28,,
13,0.52,0.24,0.28,,
14,0.52,0.24,0.28,,
15,0.51,0.24,0.27,,
16,0.51,0.24,0.27,,
17,0.47,0.2,0.27,,
18,0.47,0.21,0.26,,
19,0.54,0.28,0.26,,
20,0.52,0.26,0.26,,
21,0.57,0.31,0.26,,
22,0.57,0.32,0.25,,
23,0.53,0.28,0.25,,
24,0.5,0.25,0.25,,
25,0.6,0.35,0.25,,
26,0.61,0.37,0.25,,
27,0.55,0.31,0.24,,
28,0.55,0.31,0.24,,
29,0.5,0.26,0.24,,
30,0.5,0.26,0.24,,
1,0.56,0.32,0.24,,
2,0.52,0.29,0.24,,
3,0.51,0.28,0.23,,
4,0.57,0.34,0.23,,
5,0.58,0.35,0.23,,
6,0.58,0.35,0.23,,
7,0.58,0.35,0.23,,
8,0.49,0.26,0.23,,
9,0.49,0.26,0.22,,
10,0.48,0.26,0.22,,
11,0.58,0.36,0.22,,
12,0.5,0.28,0.22,,
13,0.49,0.27,0.22,,
14,0.49,0.28,0.22,,
15,0.47,0.26,0.22,,
16,0.47,0.25,0.21,,
17,0.47,0.25,0.21,,
18,0.43,0.23,0.21,,
19,0.43,0.23,0.21,,
20,0.43,0.23,0.21,,
21,0.43,0.23,0.2,,
22,0.4,0.2,0.2,,
23,0.4,0.2,0.2,,
24,0.48,0.28,0.2,,
25,0.48,0.29,0.2,,
26,0.42,0.22,0.2,,
27,0.41,0.22,0.19,,
28,0.43,0.24,0.19,,
29,0.45,0.26,0.19,,
30,0.42,0.23,0.19,,
31,0.44,0.25,0.19,,
1,0.56,0.37,0.19,,
2,0.55,0.36,0.19,,
3,0.54,0.35,0.19,,
4,0.55,0.36,0.19,,
5,0.57,0.39,0.19,,
6,4.63,4.4,0.23,,
7,1.93,1.69,0.24,,
8,1.17,0.93,0.24,,
9,3,2.73,0.27,,
10,4.5,4.2,0.3,,
11,1.12,0.81,0.31,,
12,1.16,0.85,0.31,,
13,1.24,0.93,0.31,,
14,1.2,0.89,0.31,,
15,1.15,0.83,0.32,,
16,1.15,0.83,0.32,,
17,1.25,0.93,0.32,,
18,1.1,0.78,0.32,,
19,1,0.68,0.32,,
20,1.25,0.93,0.32,,
21,1.09,0.76,0.33,,
22,0.82,0.5,0.32,,
23,1.18,0.85,0.33,,
24,1.74,1.41,0.33,,
25,3,2.65,0.35,,
26,2.95,2.57,0.37,,
27,2.43,2.05,0.39,,
28,79.62,78.46,1.16,,
29,863.5,853.86,9.64,,
30,129.8,119.16,10.64,,
1,34.65,23.99,10.66,,
2,12,1.53,10.47,,
3,9.98,0,9.98,,
4,7.19,0,7.19,,
5,15.42,8.29,7.13,,
6,7.71,0.72,6.99,,
7,5.6,0,5.6,,
8,42.06,36.21,5.85,,
9,17,11.16,5.84,,
10,11.41,5.63,5.78,,
11,12.67,6.93,5.74,,
12,11.31,5.63,5.68,,
13,6.79,1.21,5.58,,
14,5,0,5,,
15,4,0,4,,
16,3.6,0,3.6,,
17,2.6,0,2.6,,
18,2.35,0,2.35,,
19,2.71,0.41,2.3,,
20,2.45,0.19,2.26,,
21,130.6,127.12,3.48,,
22,89.81,85.55,4.26,,
23,13,8.74,4.26,,
24,13.09,8.82,4.27,,
25,10.81,6.56,4.25,,
26,7.94,3.74,4.2,,
27,7.44,3.29,4.15,,
28,6.75,2.65,4.09,,
29,5.25,1.23,4.02,,
30,4.4,0.45,3.95,,
31,3.75,0,3.75,,
1,3.76,0.08,3.68,,
2,3.45,0,3.45,,
3,3.09,0,3.09,,
4,2.27,0,2.27,,
5,2.29,0.06,2.23,,
6,3.75,1.55,2.2,,
7,252,247.38,4.62,,
8,298.3,290.87,7.43,,
9,147.7,139.04,8.66,,
10,76,66.84,9.16,,
11,177.1,166.47,10.63,,
12,275.5,262.47,13.03,,
13,420,403.21,16.79,,
14,243.7,225,18.7,,
15,252,231.37,20.63,,
16,102.5,81.47,21.03,,
17,83,61.78,21.22,,
18,71.01,49.72,21.29,,
19,64.16,42.87,21.29,,
20,194.6,172.02,22.58,,
21,145.5,122.15,23.35,,
22,291.5,265.97,25.53,,
23,588.9,558.32,30.58,,
24,183,151.52,31.48,,
25,98.61,67.09,31.52,,
26,284.5,251.11,33.39,,
27,105,71.57,33.43,,
28,88.4,55.09,33.31,,
29,72.83,39.79,33.04,,
30,149.8,116.26,33.54,,
31,182,147.66,34.34,,
1,234.2,198.57,35.63,,
2,162.1,125.92,36.18,,
3,94.45,58.42,36.03,,
4,88,52.17,35.83,,
5,70,34.54,35.46,,
6,53.43,18.49,34.94,,
7,42.98,8.66,34.32,,
8,36.62,2.95,33.67,,
9,34.22,1.22,33,,
10,35,2.63,32.37,,
11,50.51,18.6,31.91,,
12,26.94,0,26.94,,
13,24.71,0,24.71,,
14,22.65,0,22.65,,
15,23.94,1.73,22.21,,
16,24.55,2.75,21.8,,
17,19.69,0,19.69,,
18,16.07,0,16.07,,
19,15.06,0,15.06,,
20,30,15.09,14.91,,
21,47.34,32.41,14.93,,
22,17.37,2.71,14.66,,
23,29,14.49,14.51,,
24,13,0,13,,
25,12.12,0,12.12,,
26,12.05,0.17,11.88,,
27,11.42,0,11.42,,
28,11.17,0,11.17,,
29,9,0,9,,
30,8.88,0.06,8.82,,
1,8.48,0,8.48,,
2,7.4,0,7.4,,
3,7.62,0.37,7.26,,
4,6.8,0,6.8,,
5,6.27,0,6.27,,
6,5.35,0,5.35,,
7,5.08,0,5.08,,
8,5.04,0.06,4.98,,
9,4.72,0,4.72,,
10,4,0,4,,
11,3.69,0,3.69,,
12,4.88,1.26,3.62,,
13,4.84,1.27,3.56,,
14,4.62,1.12,3.5,,
15,4.28,0.84,3.44,,
16,4.15,0.76,3.38,,
17,3.67,0.35,3.32,,
18,3.67,0.41,3.26,,
19,3.69,0.5,3.2,,
20,3.59,0.45,3.14,,
21,3.66,0.59,3.08,,
22,3.44,0.42,3.02,,
23,3.21,0.25,2.96,,
24,2.92,0.02,2.9,,
25,3.26,0.41,2.85,,
26,3.01,0.22,2.8,,
27,2.68,0,2.68,,
28,2.76,0.13,2.63,,
29,2.75,0.17,2.58,,
30,2.75,0.22,2.53,,
31,2.75,0.26,2.48,,
1,2.34,0,2.34,,
2,2.17,0,2.17,,
3,2.67,0.54,2.14,,
4,2.61,0.51,2.1,,
5,2.4,0.34,2.06,,
6,2.22,0.2,2.02,,
7,1.67,0,1.67,,
8,1.72,0.08,1.64,,
9,1.6,0,1.6,,
10,1.52,0,1.52,,
11,1.61,0.12,1.49,,
12,1.6,0.14,1.46,,
13,1.6,0.17,1.43,,
14,1.6,0.2,1.4,,
15,1.62,0.24,1.38,,
16,1.52,0.17,1.35,,
17,1.35,0.02,1.33,,
18,1.31,0.01,1.3,,
19,1.4,0.13,1.27,,
20,1.43,0.18,1.25,,
21,1.38,0.15,1.23,,
22,1.54,0.34,1.21,,
23,1.46,0.27,1.18,,
24,1.42,0.25,1.16,,
25,1.48,0.34,1.14,,
26,1.4,0.28,1.12,,
27,1.43,0.33,1.1,,
28,1.38,0.3,1.08,,
29,1.38,0.31,1.07,,
30,1.33,0.28,1.05,,
1,1.21,0.18,1.03,,
2,1.2,0.19,1.01,,
3,1.12,0.13,0.99,,
4,1.12,0.15,0.97,,
5,1.12,0.16,0.95,,
6,1.07,0.13,0.94,,
7,1.04,0.13,0.92,,
8,1.24,0.34,0.9,,
9,1.29,0.4,0.89,,
10,1.3,0.42,0.88,,
11,1.3,0.43,0.86,,
12,1.27,0.42,0.85,,
13,1.27,0.43,0.84,,
14,1.23,0.41,0.82,,
15,1.3,0.48,0.81,,
16,1.28,0.48,0.8,,
17,1.23,0.44,0.79,,
18,1.22,0.44,0.78,,
19,1.1,0.33,0.77,,
20,1.13,0.38,0.75,,
21,1.11,0.37,0.74,,
22,1.11,0.38,0.73,,
23,1.1,0.38,0.72,,
24,1.1,0.39,0.71,,
25,1.1,0.4,0.7,,
26,1.05,0.36,0.69,,
27,2.26,1.57,0.69,,
28,2.12,1.43,0.69,,
29,2.12,1.43,0.69,,
30,1.18,0.5,0.68,,
31,1.15,0.47,0.68,,
1,1.12,0.45,0.67,,
2,1.12,0.46,0.66,,
3,1.53,0.87,0.65,,
4,1.26,0.61,0.65,,
5,1.48,0.84,0.64,,
6,1.66,1.02,0.64,,
7,1.56,0.92,0.64,,
8,1.52,0.89,0.63,,
9,1.48,0.85,0.63,,
10,1.41,0.79,0.62,,
11,1.48,0.86,0.62,,
12,1.39,0.77,0.61,,
13,1.38,0.77,0.61,,
14,1.22,0.61,0.6,,
15,1.16,0.56,0.6,,
16,1.15,0.56,0.59,,
17,1.19,0.6,0.58,,
18,1.17,0.59,0.58,,
19,1.09,0.52,0.57,,
20,1.08,0.52,0.57,,
21,1.06,0.5,0.56,,
22,1.03,0.48,0.55,,
23,0.93,0.39,0.55,,
24,1.12,0.58,0.54,,
25,1.18,0.65,0.54,,
26,1.15,0.62,0.53,,
27,1.11,0.59,0.53,,
28,1.11,0.59,0.52,,
29,1.11,0.6,0.52,,
30,0.91,0.39,0.51,,
31,0.83,0.33,0.5,,
1,0.99,0.49,0.5,,
2,0.97,0.48,0.49,,
3,0.96,0.47,0.49,,
4,0.94,0.46,0.48,,
5,0.94,0.46,0.48,,
6,0.95,0.48,0.47,,
7,0.95,0.48,0.47,,
8,0.88,0.42,0.46,,
9,0.86,0.41,0.46,,
10,0.94,0.49,0.45,,
11,1,0.55,0.45,,
12,1.82,1.37,0.46,,
13,1.41,0.96,0.46,,
14,1.4,0.94,0.46,,
15,1.12,0.67,0.45,,
16,1.09,0.64,0.45,,
17,1.08,0.64,0.45,,
18,1.08,0.64,0.45,,
19,1.04,0.6,0.44,,
20,1.03,0.59,0.44,,
21,0.98,0.55,0.44,,
22,0.96,0.53,0.43,,
23,0.96,0.53,0.43,,
24,0.97,0.55,0.43,,
25,0.95,0.53,0.42,,
26,0.9,0.48,0.42,,
27,0.87,0.46,0.42,,
28,0.87,0.46,0.41,,
1,0.94,0.54,0.41,,
2,0.93,0.52,0.41,,
3,0.92,0.52,0.4,,
4,0.94,0.53,0.4,,
5,0.95,0.56,0.4,,
6,0.89,0.49,0.39,,
7,0.86,0.47,0.39,,
8,0.86,0.47,0.39,,
9,0.85,0.47,0.39,,
10,0.84,0.46,0.38,,
11,0.84,0.46,0.38,,
12,0.83,0.46,0.38,,
13,0.83,0.46,0.37,,
14,0.96,0.59,0.37,,
15,0.91,0.54,0.37,,
16,0.91,0.54,0.37,,
17,0.91,0.54,0.37,,
18,0.91,0.54,0.36,,
19,0.91,0.55,0.36,,
20,0.87,0.51,0.36,,
21,0.82,0.46,0.36,,
22,0.81,0.45,0.35,,
23,0.74,0.39,0.35,,
24,0.76,0.42,0.35,,
25,0.78,0.43,0.35,,
26,0.8,0.45,0.34,,
27,0.78,0.44,0.34,,
28,0.77,0.44,0.34,,
29,0.75,0.41,0.34,,
30,0.74,0.41,0.33,,
31,0.67,0.34,0.33,,
1,0.65,0.32,0.33,,
2,0.65,0.33,0.32,,
3,0.73,0.41,0.32,,
4,0.72,0.4,0.32,,
5,0.53,0.21,0.31,,
6,0.62,0.31,0.31,,
7,0.62,0.32,0.31,,
8,0.58,0.27,0.3,,
9,0.58,0.28,0.3,,
10,0.56,0.26,0.3,,
11,0.57,0.27,0.29,,
12,0.53,0.24,0.29,,
13,0.53,0.24,0.29,,
14,0.59,0.31,0.28,,
15,0.59,0.31,0.28,,
16,0.59,0.32,0.28,,
17,0.58,0.31,0.28,,
18,0.53,0.26,0.27,,
19,0.51,0.24,0.27,,
20,0.53,0.26,0.27,,
21,0.53,0.27,0.27,,
22,0.53,0.27,0.26,,
23,0.53,0.27,0.26,,
24,0.51,0.25,0.26,,
25,0.51,0.25,0.26,,
26,0.49,0.24,0.25,,
27,0.51,0.26,0.25,,
28,0.53,0.28,0.25,,
29,0.54,0.29,0.25,,
30,0.55,0.31,0.24,,
1,0.48,0.24,0.24,,
2,0.49,0.25,0.24,,
3,0.47,0.23,0.24,,
4,0.54,0.31,0.23,,
5,0.54,0.31,0.23,,
6,0.55,0.32,0.23,,
7,0.55,0.31,0.23,,
8,0.46,0.23,0.23,,
9,0.46,0.23,0.23,,
10,0.51,0.29,0.22,,
11,0.61,0.39,0.22,,
12,0.51,0.29,0.22,,
13,0.52,0.29,0.22,,
14,0.52,0.3,0.22,,
15,0.69,0.47,0.22,,
16,0.69,0.47,0.22,,
17,0.82,0.6,0.22,,
18,0.6,0.38,0.22,,
19,0.59,0.37,0.22,,
20,0.58,0.37,0.22,,
21,0.5,0.29,0.22,,
22,0.47,0.25,0.22,,
23,0.47,0.25,0.21,,
24,0.46,0.25,0.21,,
25,0.45,0.24,0.21,,
26,0.45,0.24,0.21,,
27,0.45,0.24,0.21,,
28,0.45,0.24,0.2,,
29,0.55,0.35,0.2,,
30,0.68,0.47,0.2,,
31,0.71,0.5,0.21,,
1,0.1,0,0.1,,
2,3.02,2.9,0.13,,
3,6.45,6.26,0.19,,
4,5.85,5.61,0.24,,
5,3.71,3.44,0.27,,
6,2.27,1.98,0.28,,
7,0.93,0.65,0.28,,
8,0.27,0,0.27,,
9,0.17,0,0.17,,
10,0.13,0,0.13,,
11,0.12,0,0.12,,
12,0.13,0.01,0.12,,
13,0.13,0.01,0.12,,
14,1.23,1.11,0.12,,
15,5.38,5.2,0.17,,
16,2.68,2.49,0.19,,
17,23.59,23.17,0.42,,
18,212,209.5,2.5,,
19,339.4,333.63,5.77,,
20,93.46,86.94,6.52,,
21,299.7,290.41,9.29,,
22,74.27,64.53,9.74,,
23,30.5,20.74,9.76,,
24,24.69,14.98,9.71,,
25,24.42,14.76,9.66,,
26,23.6,13.99,9.61,,
27,22.79,13.24,9.55,,
28,23.07,13.58,9.49,,
29,24.75,15.29,9.46,,
30,37.96,28.41,9.55,,
1,68.42,58.48,9.94,,
2,238.5,226.5,12,,
3,275.7,261.34,14.36,,
4,99.17,84.26,14.91,,
5,55.35,40.33,15.02,,
6,48.69,33.64,15.05,,
7,51.25,36.14,15.11,,
8,33.31,18.32,14.99,,
9,28.77,13.94,14.83,,
10,26.94,12.28,14.66,,
11,76.39,61.41,14.98,,
12,25.96,11.17,14.79,,
13,25.5,10.9,14.6,,
14,24.9,10.49,14.41,,
15,24.67,10.44,14.23,,
16,84.67,70.03,14.64,,
17,135.8,120.25,15.55,,
18,60.01,44.33,15.68,,
19,49.04,33.34,15.7,,
20,73.21,57.26,15.95,,
21,131.1,114.33,16.77,,
22,93.39,76.19,17.2,,
23,78.85,61.39,17.46,,
24,396.8,375.94,20.86,,
25,431.7,407.2,24.5,,
26,188.2,162.57,25.63,,
27,133.9,107.71,26.19,,
28,104.8,78.35,26.45,,
29,81.8,55.33,26.47,,
30,62.71,36.41,26.3,,
31,52.14,26.1,26.04,,
1,46.71,20.99,25.72,,
2,46.46,21.04,25.42,,
3,40.85,15.78,25.07,,
4,34.75,10.08,24.67,,
5,31.67,7.42,24.25,,
6,29.6,5.78,23.82,,
7,34.46,11.01,23.45,,
8,496.3,468.65,27.65,,
9,166,137.53,28.47,,
10,82.94,54.5,28.44,,
11,55.37,27.22,28.15,,
12,82.79,54.66,28.13,,
13,142.3,113.6,28.7,,
14,223.7,193.65,30.05,,
15,245.7,214.12,31.58,,
16,1246,1203.06,42.94,,
17,519.5,472.71,46.79,,
18,229.8,182.13,47.67,,
19,304,254.75,49.25,,
20,191,141.32,49.68,,
21,165.5,115.67,49.83,,
22,761.4,705.53,55.87,,
23,3450,3361.76,88.24,,
24,486,395.58,90.42,,
25,256,165.74,90.26,,
26,172.9,83.61,89.29,,
27,126.9,39.01,87.89,,
28,117.3,30.86,86.44,,
29,228.2,142.07,86.13,,
30,178.2,92.87,85.33,,
31,412.4,325.53,86.87,,
1,162.6,76.71,85.89,,
2,127.6,43,84.6,,
3,108.6,25.44,83.16,,
4,97.44,15.78,81.66,,
5,74.54,0,74.54,,
6,356.3,280.46,75.84,,
7,175.3,99.98,75.32,,
8,221,145.73,75.27,,
9,118.7,44.49,74.21,,
10,83.92,11.09,72.83,,
11,75.83,4.41,71.42,,
12,66.08,0,66.08,,
13,56.12,0,56.12,,
14,51.29,0,51.29,,
15,142.4,91.23,51.17,,
16,188.5,136.99,51.51,,
17,83.2,32.39,50.81,,
18,60.18,10.29,49.89,,
19,52.71,3.78,48.93,,
20,47.39,0,47.39,,
21,46.85,0.4,46.45,,
22,98.52,52.48,46.04,,
23,77.56,32.12,45.44,,
24,47.79,3.23,44.56,,
25,43.79,0.12,43.67,,
26,81.29,38.11,43.18,,
27,69.31,26.73,42.58,,
28,260.1,216.22,43.88,,
29,155.5,111.38,44.12,,
30,75.31,31.76,43.55,,
1,57.87,15.04,42.83,,
2,46.73,4.71,42.02,,
3,36.33,0,36.33,,
4,33,0,33,,
5,30.58,0,30.58,,
6,28.64,0,28.64,,
7,194,164.3,29.7,,
8,71.44,41.91,29.53,,
9,42.29,13.22,29.07,,
10,39.73,11.13,28.6,,
11,49.64,21.4,28.24,,
12,32.58,4.86,27.72,,
13,28.12,0.94,27.18,,
14,25.73,0,25.73,,
15,24.59,0,24.59,,
16,27.82,3.69,24.13,,
17,21.1,0,21.1,,
18,20.22,0,20.22,,
19,19.37,0,19.37,,
20,19.07,0.09,18.98,,
