           Day,    Flow (cfs),Direct Runoff (cfs),Base Flow (cfs),,Base Flow Index (BFI): 0.169
1,0,0,0,,
2,0,0,0,,
3,350.8,348.48,2.32,,
4,11,8.67,2.33,,
5,11.54,9.19,2.35,,
6,197.3,193.71,3.59,,
7,43.31,39.52,3.79,,
8,438.7,432.11,6.59,,
9,23.45,16.88,6.57,,
10,13.49,7,6.49,,
11,5.4,0,5.4,,
12,1.03,0,1.03,,
13,1.82,0.81,1.01,,
14,0.8,0,0.8,,
15,7,6.17,0.83,,
16,2.2,1.38,0.82,,
17,3.01,2.19,0.82,,
18,0.4,0,0.4,,
19,1.27,0.87,0.4,,
20,0.95,0.56,0.39,,
21,0.89,0.5,0.39,,
22,0.98,0.59,0.39,,
23,0.96,0.58,0.38,,
24,1.03,0.65,0.38,,
25,0.12,0,0.12,,
26,0.11,0,0.11,,
27,0.11,0,0.11,,
28,0.05,0,0.05,,
29,0.05,0,0.05,,
30,1450,1440.35,9.65,,
1,26.56,16.99,9.57,,
2,195,184.39,10.61,,
3,16.71,6.27,10.44,,
4,55.36,44.83,10.53,,
5,12.14,1.81,10.33,,
6,6.68,0,6.68,,
7,4.65,0,4.65,,
8,28.16,23.45,4.71,,
9,115,109.65,5.35,,
10,59.03,53.43,5.6,,
11,180,173.36,6.64,,
12,20.34,13.74,6.6,,
13,13.28,6.77,6.51,,
14,44.42,37.79,6.63,,
15,25.23,18.61,6.62,,
16,40,33.29,6.71,,
17,16.69,10.04,6.65,,
18,16.71,10.13,6.58,,
19,14.68,8.18,6.5,,
20,22.34,15.86,6.48,,
21,15.65,9.24,6.41,,
22,14.16,7.82,6.34,,
23,11,4.76,6.24,,
24,10.21,4.07,6.14,,
25,10.33,4.28,6.05,,
26,9.18,3.23,5.95,,
27,7.67,1.83,5.84,,
28,6.73,1,5.73,,
29,6.69,1.07,5.62,,
30,2.9,0,2.9,,
31,5.83,2.97,2.86,,
1,5.78,2.96,2.82,,
2,3.82,1.05,2.77,,
3,3.28,0.56,2.72,,
4,2.51,0,2.51,,
5,2.25,0,2.25,,
6,2,0,2,,
7,1.08,0,1.08,,
8,0.65,0,0.65,,
9,0.63,0,0.63,,
10,0.37,0,0.37,,
11,0.7,0.33,0.37,,
12,663.9,659.15,4.75,,
13,2.1,0,2.1,,
14,14.03,11.89,2.14,,
15,7.5,5.37,2.13,,
16,14.53,12.36,2.17,,
17,6.69,4.53,2.16,,
18,5.71,3.58,2.14,,
19,5.91,3.79,2.12,,
20,4.4,2.31,2.09,,
21,4.62,2.55,2.07,,
22,4.62,2.58,2.04,,
23,5.95,3.92,2.03,,
24,5.89,3.88,2.01,,
25,5.88,3.88,2,,
26,3.9,1.92,1.97,,
27,3.5,1.56,1.94,,
28,3.29,1.37,1.91,,
29,9.31,7.38,1.93,,
30,8.4,6.47,1.93,,
31,5.02,3.11,1.91,,
1,3.45,1.57,1.88,,
2,2.65,0.8,1.85,,
3,3.2,1.38,1.82,,
4,1.85,0.06,1.79,,
5,1.25,0,1.25,,
6,0.87,0,0.87,,
7,0.9,0.05,0.85,,
8,1.08,0.24,0.84,,
9,1.31,0.48,0.82,,
10,1,0.19,0.81,,
11,0.53,0,0.53,,
12,0.37,0,0.37,,
13,0.03,0,0.03,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0.51,0.51,0,,
12,0.87,0.86,0.01,,
13,0.45,0.44,0.01,,
14,284.29,282.4,1.89,,
15,65,62.73,2.27,,
16,15.05,12.74,2.31,,
17,6,3.71,2.29,,
18,725,717.97,7.03,,
19,44.78,37.64,7.14,,
20,12.07,5.04,7.03,,
21,4.7,0,4.7,,
22,2.54,0,2.54,,
23,1.35,0,1.35,,
24,1.3,0,1.3,,
25,0.67,0,0.67,,
26,0.66,0.01,0.65,,
27,0.48,0,0.48,,
28,0.43,0,0.43,,
29,0.28,0,0.28,,
30,0.22,0,0.22,,
1,0.2,0,0.2,,
2,0.2,0,0.2,,
3,0.17,0,0.17,,
4,0.6,0.43,0.17,,
5,0.28,0.12,0.16,,
6,0.17,0.01,0.16,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,167.6,166.49,1.11,,
11,16.24,15.05,1.19,,
12,5.9,4.7,1.2,,
13,2.23,1.05,1.18,,
14,0.88,0,0.88,,
15,1.3,0.43,0.87,,
16,0.59,0,0.59,,
17,0.55,0,0.55,,
18,0.57,0.03,0.54,,
19,0.54,0.01,0.53,,
20,0.44,0,0.44,,
21,0.38,0,0.38,,
22,0.5,0.13,0.37,,
23,1.45,1.08,0.37,,
24,1.44,1.08,0.37,,
25,1.45,1.08,0.37,,
26,1.15,0.79,0.37,,
27,0.42,0.06,0.36,,
28,0.55,0.19,0.35,,
29,0.5,0.15,0.35,,
30,0.39,0.05,0.34,,
31,0.3,0,0.3,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,82,81.46,0.54,,
6,18.48,17.83,0.65,,
7,15.84,15.1,0.74,,
8,155.9,154.15,1.75,,
9,15.69,13.88,1.81,,
10,65,62.81,2.19,,
11,18.06,15.81,2.25,,
12,15,12.71,2.29,,
13,24.13,21.74,2.39,,
14,17.9,15.45,2.45,,
15,7,4.57,2.43,,
16,8.7,6.28,2.42,,
17,8.22,5.81,2.41,,
18,7.95,5.55,2.4,,
19,5,2.63,2.37,,
20,6.2,3.85,2.35,,
21,4.98,2.66,2.32,,
22,4.23,1.94,2.29,,
23,3.8,1.55,2.25,,
24,3.81,1.6,2.22,,
25,3.81,1.63,2.18,,
26,3,0.86,2.14,,
27,3.09,0.98,2.11,,
28,3.01,0.94,2.07,,
29,2.44,0.4,2.03,,
30,2.41,0.42,2,,
31,2.15,0.19,1.96,,
1,0.55,0,0.55,,
2,0.4,0,0.4,,
3,0.22,0,0.22,,
4,0.19,0,0.19,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,296.06,294.1,1.96,,
4,23.54,21.48,2.06,,
5,21.85,19.7,2.15,,
6,17.37,15.16,2.21,,
7,13,10.76,2.24,,
8,3.17,0.97,2.2,,
9,8.33,6.13,2.2,,
10,21.45,19.17,2.28,,
11,18.47,16.13,2.34,,
12,9.48,7.14,2.34,,
13,6.82,4.49,2.33,,
14,4.1,1.81,2.29,,
15,3.05,0.8,2.25,,
16,0.87,0,0.87,,
17,0.83,0,0.83,,
18,0.56,0,0.56,,
19,0.37,0,0.37,,
20,0.54,0.18,0.36,,
21,0.54,0.18,0.36,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,11.57,11.49,0.08,,
22,6.15,6.03,0.12,,
23,2,1.87,0.13,,
24,10.16,9.97,0.19,,
25,10.13,9.88,0.25,,
26,289.8,287.64,2.16,,
27,201.4,197.96,3.44,,
28,36.76,33.17,3.59,,
29,17.35,13.74,3.61,,
30,19.5,15.85,3.65,,
1,9.47,5.86,3.61,,
2,9.13,5.55,3.58,,
3,7.01,3.49,3.53,,
4,4.52,1.05,3.47,,
5,4.61,1.21,3.4,,
6,4.2,0.86,3.34,,
7,3,0,3,,
8,3.78,0.84,2.95,,
9,3.65,0.76,2.89,,
10,3.23,0.39,2.84,,
11,3.08,0.3,2.78,,
12,2.71,0,2.71,,
13,2.16,0,2.16,,
14,1,0,1,,
15,1.94,0.96,0.99,,
16,1.44,0.47,0.97,,
17,1.36,0.41,0.95,,
18,1.37,0.43,0.94,,
19,1.36,0.44,0.92,,
20,22.41,21.36,1.05,,
21,28,26.8,1.2,,
22,10.97,9.73,1.24,,
23,7.36,6.1,1.26,,
24,4.93,3.67,1.26,,
25,4.37,3.11,1.25,,
26,3.55,2.31,1.24,,
27,3.16,1.93,1.23,,
28,2,0.79,1.21,,
29,2.4,1.2,1.2,,
30,2.08,0.91,1.18,,
31,1.78,0.62,1.16,,
1,1.73,0.59,1.14,,
2,1.34,0.22,1.12,,
3,1.08,0,1.08,,
4,105,103.26,1.74,,
5,23.24,21.39,1.85,,
6,16.05,14.14,1.91,,
7,15.9,13.94,1.96,,
8,112,109.35,2.65,,
9,20.24,17.52,2.72,,
10,10.25,7.54,2.71,,
11,7,4.31,2.69,,
12,4.84,2.2,2.65,,
13,4.8,2.19,2.61,,
14,4.83,2.25,2.57,,
15,5.5,2.96,2.54,,
16,4.87,2.36,2.51,,
17,4.81,2.34,2.47,,
18,4.5,2.06,2.44,,
19,9.89,7.45,2.44,,
20,20.6,18.09,2.51,,
21,15.7,13.15,2.55,,
22,14.49,11.92,2.57,,
23,9.44,6.87,2.57,,
24,14.19,11.6,2.59,,
25,570,563.7,6.3,,
26,155.1,147.94,7.16,,
27,95.95,88.34,7.61,,
28,71,63.12,7.88,,
29,59,50.94,8.06,,
30,55,46.79,8.21,,
31,94.31,85.69,8.62,,
1,200,190.29,9.71,,
2,1561,1541.21,19.79,,
3,5900,5841.66,58.34,,
4,2168,2096.85,71.15,,
5,1288,1210.2,77.8,,
6,800,718.96,81.04,,
7,511.4,429.12,82.28,,
8,300,217.92,82.08,,
9,243.3,161.78,81.52,,
10,206,125.28,80.72,,
11,187.7,107.87,79.83,,
12,185.2,106.26,78.94,,
13,168.3,90.34,77.96,,
14,140.6,63.77,76.83,,
15,110,34.48,75.52,,
16,116.4,42.11,74.29,,
17,114,40.92,73.08,,
18,72.18,0.56,71.62,,
19,139.5,68.85,70.65,,
20,86.38,17.03,69.35,,
21,69.09,1.12,67.97,,
22,80,13.3,66.7,,
23,69.12,3.73,65.39,,
24,57.5,0,57.5,,
25,60.14,3.76,56.38,,
26,59.82,4.54,55.28,,
27,51.61,0,51.61,,
28,37.5,0,37.5,,
29,34.5,0,34.5,,
30,40.1,6.25,33.85,,
1,23.66,0,23.66,,
2,22,0,22,,
3,25.06,3.48,21.58,,
4,17.32,0,17.32,,
5,13.14,0,13.14,,
6,15.5,2.61,12.89,,
7,10.8,0,10.8,,
8,9.34,0,9.34,,
9,10.49,1.33,9.16,,
10,10.47,1.48,8.99,,
11,8.23,0,8.23,,
12,8.23,0.17,8.06,,
13,10,2.08,7.92,,
14,9,1.23,7.77,,
15,7.5,0,7.5,,
16,2.32,0,2.32,,
17,2.19,0,2.19,,
18,2.85,0.7,2.15,,
19,2.6,0.49,2.11,,
20,6,3.91,2.09,,
21,2.3,0.25,2.05,,
22,1.6,0,1.6,,
23,1.33,0,1.33,,
24,1.27,0,1.27,,
25,1.78,0.53,1.25,,
26,1.27,0.05,1.22,,
27,2,0.8,1.2,,
28,0.91,0,0.91,,
29,0.77,0,0.77,,
30,0.78,0.02,0.76,,
31,0.73,0,0.73,,
1,0.57,0,0.57,,
2,0.49,0,0.49,,
3,0.4,0,0.4,,
4,0.4,0.01,0.39,,
5,0.4,0.02,0.38,,
6,0.4,0.02,0.38,,
7,0.4,0.03,0.37,,
8,0.4,0.04,0.36,,
9,0.4,0.04,0.36,,
10,0.3,0,0.3,,
11,0.3,0.01,0.29,,
12,0.2,0,0.2,,
13,0.2,0,0.2,,
14,4,3.78,0.22,,
15,10,9.72,0.28,,
16,7,6.68,0.32,,
17,5,4.66,0.34,,
18,4,3.64,0.36,,
19,3.5,3.13,0.37,,
20,1.5,1.13,0.37,,
21,1.5,1.13,0.37,,
22,0.5,0.13,0.37,,
23,0.4,0.04,0.36,,
24,0.3,0,0.3,,
25,0.2,0,0.2,,
26,0.2,0,0.2,,
27,0.1,0,0.1,,
28,0.1,0,0.1,,
29,0.08,0,0.08,,
30,0.05,0,0.05,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,10,9.93,0.07,,
17,4.84,4.74,0.1,,
18,4.12,4,0.12,,
19,8.94,8.76,0.18,,
20,3.06,2.87,0.19,,
21,1.24,1.04,0.2,,
22,0.61,0.42,0.19,,
23,0.7,0.51,0.19,,
24,219.6,217.96,1.64,,
25,31.97,30.16,1.81,,
26,109.2,106.71,2.49,,
27,121.8,118.57,3.23,,
28,54.73,51.23,3.5,,
29,19.7,16.16,3.54,,
30,10,6.49,3.51,,
1,31.45,27.82,3.63,,
2,11.41,7.8,3.61,,
3,3500,3473.31,26.69,,
4,120.8,94.01,26.79,,
5,68,41.47,26.53,,
6,44.15,18.03,26.12,,
7,40,14.31,25.69,,
8,39.02,13.75,25.27,,
9,22.35,0,22.35,,
10,17.03,0,17.03,,
11,16.6,0,16.6,,
12,14.74,0,14.74,,
13,13.05,0,13.05,,
14,40,27.03,12.97,,
15,20.67,7.91,12.76,,
16,46.49,33.76,12.73,,
17,53.64,40.89,12.75,,
18,115.7,102.52,13.18,,
19,133,119.29,13.71,,
20,28.67,15.13,13.54,,
21,15,1.72,13.28,,
22,44.4,31.18,13.22,,
23,29.9,16.83,13.07,,
24,32.55,19.61,12.94,,
25,25.61,12.85,12.76,,
26,16.36,3.83,12.53,,
27,16.95,4.64,12.31,,
28,25,12.85,12.15,,
29,190,176.91,13.09,,
30,135.2,121.56,13.64,,
31,55.36,41.72,13.64,,
1,39.15,25.61,13.54,,
2,32.35,18.95,13.4,,
3,32.64,19.38,13.26,,
4,25,11.93,13.07,,
5,28.93,16.01,12.92,,
6,41.46,28.61,12.85,,
7,65.83,52.88,12.95,,
8,33.99,21.16,12.83,,
9,82.59,69.55,13.04,,
10,27.37,14.5,12.87,,
11,55,42.11,12.89,,
12,38.91,26.1,12.81,,
13,29.45,16.78,12.67,,
14,20.84,8.37,12.47,,
15,17.07,4.82,12.25,,
