           Day,    Flow (cfs),Direct Runoff (cfs),Base Flow (cfs),,Base Flow Index (BFI): 0.271
29,12.87,8.56,4.31,,
30,12.4,8.09,4.31,,
31,12.4,8.09,4.3,,
1,0.88,0,0.88,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0.88,0.88,0.01,,
6,0.88,0.87,0.02,,
7,1.7,1.67,0.03,,
8,7.81,7.7,0.11,,
9,13.6,13.36,0.24,,
10,15.36,14.98,0.38,,
11,4.66,4.24,0.42,,
12,2.85,2.41,0.44,,
13,2.04,1.6,0.44,,
14,1.25,0.81,0.44,,
15,0.88,0.45,0.44,,
16,1,0.57,0.43,,
17,1.87,1.43,0.44,,
18,5.6,5.12,0.48,,
19,7.41,6.87,0.54,,
20,0,0,0,,
21,353.64,350.15,3.49,,
22,163.51,158.51,5,,
23,48.8,43.47,5.33,,
24,7.81,2.56,5.25,,
25,1.7,0,1.7,,
26,0,0,0,,
27,129.68,128.4,1.28,,
28,567.81,560.97,6.84,,
29,201.45,192.82,8.63,,
30,237.1,226.39,10.71,,
1,82.87,71.66,11.21,,
2,49.01,37.65,11.36,,
3,42.66,31.22,11.44,,
4,32.09,20.67,11.42,,
5,7.41,0,7.41,,
6,9.53,2.24,7.29,,
7,26.98,19.64,7.34,,
8,24.87,17.5,7.36,,
9,74.04,66.17,7.88,,
10,52.17,44.01,8.16,,
11,32.88,24.64,8.24,,
12,27.05,18.79,8.26,,
13,71.7,62.97,8.72,,
14,50.06,41.1,8.96,,
15,31.92,22.92,9.01,,
16,272.04,260.62,11.42,,
17,61.43,49.73,11.69,,
18,92.12,79.86,12.25,,
19,72.67,60.06,12.61,,
20,50.61,37.88,12.73,,
21,253.44,238.59,14.85,,
22,241.18,224.39,16.79,,
23,376.34,356.33,20.01,,
24,124.22,103.58,20.64,,
25,87.61,66.72,20.89,,
26,52.94,32.15,20.79,,
27,47.56,26.91,20.65,,
28,41.18,20.74,20.44,,
29,41.88,21.64,20.25,,
30,68.52,48.2,20.32,,
31,43.79,23.64,20.15,,
1,42.41,22.44,19.97,,
2,122,101.41,20.58,,
3,157.12,135.6,21.52,,
4,536.78,510.6,26.18,,
5,124.32,97.7,26.63,,
6,697.74,665.02,32.72,,
7,463.83,427.51,36.32,,
8,466.3,426.46,39.85,,
9,200.71,160.07,40.64,,
10,132.55,91.81,40.75,,
11,699.78,653.34,46.44,,
12,1044.09,988.73,55.36,,
13,477.35,418.93,58.43,,
14,356.13,295.92,60.21,,
15,288.88,227.61,61.27,,
16,146.79,85.89,60.9,,
17,149.98,89.41,60.57,,
18,125.52,65.5,60.01,,
19,155.73,95.96,59.77,,
20,127.27,68.02,59.25,,
21,102.22,43.72,58.5,,
22,79.48,21.92,57.55,,
23,125.25,68.17,57.08,,
24,104.48,48.06,56.42,,
25,166.44,110.06,56.39,,
26,192.51,135.9,56.61,,
27,184.33,127.58,56.75,,
28,109.93,53.78,56.15,,
29,91,35.62,55.38,,
30,85.92,31.33,54.59,,
31,71.61,17.94,53.67,,
1,67.14,14.39,52.74,,
2,89.5,37.44,52.06,,
3,180.96,128.66,52.3,,
4,336.6,282.53,54.07,,
5,191.01,136.66,54.35,,
6,244.58,189.43,55.15,,
7,684.3,624.04,60.27,,
8,471.16,408.04,63.13,,
9,208.63,145.32,63.31,,
10,526.92,460.29,66.63,,
11,239.15,172.14,67.01,,
12,293.81,225.88,67.92,,
13,165.14,97.6,67.54,,
14,157.73,90.64,67.09,,
15,139.67,73.19,66.48,,
16,198.51,132.05,66.46,,
17,332.77,265,67.77,,
18,173.5,106.02,67.47,,
19,115.17,48.56,66.61,,
20,123.33,57.48,65.85,,
21,95.8,30.96,64.84,,
22,93.86,30.02,63.84,,
23,81.76,19,62.75,,
24,118.29,56.23,62.06,,
25,89.55,28.45,61.1,,
26,71.06,11.06,59.99,,
27,65.89,7.02,58.86,,
28,63.29,5.56,57.74,,
29,58.58,1.98,56.6,,
30,49.24,0,49.24,,
1,45.98,0,45.98,,
2,49.68,4.58,45.1,,
3,41.94,0,41.94,,
4,39.13,0,39.13,,
5,37.57,0,37.57,,
6,39.39,2.55,36.84,,
7,39.72,3.58,36.14,,
8,36.44,1.01,35.43,,
9,43.79,8.98,34.81,,
10,35.17,1.04,34.12,,
11,36.73,3.26,33.47,,
12,29.46,0,29.46,,
13,24.54,0,24.54,,
14,10.47,0,10.47,,
15,7.81,0,7.81,,
16,6.29,0,6.29,,
17,4.96,0,4.96,,
18,3.82,0,3.82,,
19,3.08,0,3.08,,
20,2.63,0,2.63,,
21,2.23,0,2.23,,
22,1.39,0,1.39,,
23,1,0,1,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,14.18,14.04,0.14,,
25,14.18,13.9,0.28,,
26,14.18,13.77,0.41,,
27,13.6,13.07,0.53,,
28,13.6,12.96,0.65,,
29,13.05,12.29,0.76,,
30,13.05,12.19,0.86,,
1,13.05,12.08,0.97,,
2,12.78,11.71,1.06,,
3,12.51,11.35,1.16,,
4,12.51,11.26,1.24,,
5,11.98,10.65,1.33,,
6,11.72,10.31,1.4,,
7,11.46,9.99,1.47,,
8,11.46,9.92,1.54,,
9,10.96,9.35,1.61,,
10,10.47,8.81,1.66,,
11,10.47,8.75,1.71,,
12,10.47,8.7,1.77,,
13,10.47,8.65,1.82,,
14,10.47,8.6,1.87,,
15,10.47,8.55,1.92,,
16,9.99,8.04,1.96,,
17,9.99,8,2,,
18,9.53,7.5,2.03,,
19,9.53,7.47,2.07,,
20,9.53,7.43,2.1,,
21,9.31,7.18,2.13,,
22,9.31,7.15,2.16,,
23,9.08,6.9,2.18,,
24,8.86,6.66,2.21,,
25,8.64,6.42,2.23,,
26,8.64,6.4,2.24,,
27,8.22,5.96,2.26,,
28,8.22,5.95,2.27,,
29,7.81,5.53,2.28,,
30,7.81,5.52,2.29,,
31,7.81,5.51,2.3,,
1,10.47,8.13,2.34,,
2,27.82,25.28,2.54,,
3,52.17,49.19,2.98,,
4,30.49,27.3,3.19,,
5,21.41,18.1,3.31,,
6,17.9,14.51,3.39,,
7,16.6,13.15,3.45,,
8,15.97,12.47,3.51,,
9,15.97,12.42,3.56,,
10,14.18,10.58,3.59,,
11,13.05,9.43,3.62,,
12,12.51,8.87,3.63,,
13,11.46,7.82,3.64,,
14,11.46,7.82,3.64,,
15,11.46,7.81,3.65,,
16,10.96,7.31,3.65,,
17,10.47,6.83,3.64,,
18,10.47,6.83,3.64,,
19,10.47,6.83,3.63,,
20,9.53,5.91,3.62,,
21,9.08,5.48,3.6,,
22,8.64,5.07,3.58,,
23,8.64,5.09,3.56,,
24,8.22,4.69,3.53,,
25,8.22,4.71,3.51,,
26,11.98,8.45,3.52,,
27,31.42,27.69,3.73,,
28,23.7,19.85,3.85,,
29,24.49,20.51,3.98,,
30,41.55,37.28,4.27,,
31,30.49,26.05,4.45,,
1,27.82,23.23,4.59,,
2,18.57,13.94,4.64,,
3,15.97,11.32,4.66,,
4,14.76,10.1,4.66,,
5,14.18,9.51,4.66,,
6,14.18,9.51,4.67,,
7,13.6,8.94,4.66,,
8,13.05,8.4,4.65,,
9,10.96,6.33,4.62,,
10,9.99,5.41,4.58,,
11,9.53,4.99,4.54,,
12,9.08,4.58,4.5,,
13,8.64,4.2,4.45,,
14,8.64,4.24,4.4,,
15,8.64,4.29,4.36,,
16,9.53,5.21,4.32,,
17,17.25,12.88,4.36,,
18,12.51,8.15,4.36,,
19,10.96,6.62,4.34,,
20,9.08,4.78,4.3,,
21,8.64,4.39,4.25,,
22,8.22,4.01,4.21,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
1,3.56,3.52,0.04,,
2,3.82,3.75,0.07,,
3,3.82,3.71,0.11,,
4,3.56,3.42,0.14,,
5,3.44,3.27,0.17,,
6,3.31,3.12,0.2,,
7,3.31,3.09,0.22,,
8,3.19,2.94,0.25,,
9,3.19,2.92,0.27,,
10,3.08,2.78,0.29,,
11,3.08,2.76,0.32,,
12,3.08,2.74,0.34,,
13,3.08,2.72,0.36,,
14,3.08,2.7,0.38,,
15,2.85,2.45,0.39,,
16,2.85,2.44,0.41,,
17,2.85,2.42,0.43,,
18,2.85,2.41,0.44,,
19,2.63,2.18,0.45,,
20,2.63,2.17,0.47,,
21,2.63,2.15,0.48,,
22,2.53,2.04,0.49,,
23,2.43,1.93,0.5,,
24,2.33,1.82,0.51,,
25,2.23,1.71,0.51,,
26,1.95,1.44,0.52,,
27,1.87,1.35,0.52,,
28,1.95,1.43,0.53,,
29,1.95,1.43,0.53,,
30,1.39,0.87,0.53,,
31,2.04,1.51,0.53,,
1,2.04,1.51,0.54,,
2,2.04,1.5,0.54,,
3,2.04,1.5,0.54,,
4,2.04,1.5,0.55,,
5,2.04,1.49,0.55,,
6,2.04,1.49,0.56,,
7,2.04,1.48,0.56,,
8,2.04,1.48,0.56,,
9,2.04,1.48,0.57,,
10,1.87,1.3,0.57,,
11,1.87,1.3,0.57,,
12,1.78,1.21,0.57,,
13,1.7,1.13,0.57,,
14,1.7,1.13,0.57,,
15,1.7,1.13,0.57,,
16,1.62,1.05,0.57,,
17,1.54,0.97,0.57,,
18,1.54,0.98,0.57,,
19,1.39,0.83,0.56,,
20,1.39,0.83,0.56,,
21,1.25,0.7,0.56,,
22,1.12,0.57,0.55,,
23,1.25,0.71,0.55,,
24,1.25,0.71,0.54,,
25,1.32,0.78,0.54,,
26,1.32,0.78,0.54,,
27,1.39,0.86,0.53,,
28,1.32,0.79,0.53,,
29,1.25,0.72,0.53,,
30,1.19,0.66,0.52,,
1,1.12,0.6,0.52,,
2,1.12,0.61,0.52,,
3,1,0.49,0.51,,
4,1,0.49,0.5,,
5,1,0.5,0.5,,
6,1,0.5,0.49,,
7,1,0.51,0.49,,
8,1,0.51,0.48,,
9,1,0.52,0.48,,
10,1,0.52,0.48,,
11,1,0.53,0.47,,
12,1,0.53,0.47,,
13,1,0.54,0.46,,
14,1,0.54,0.46,,
15,1.7,1.24,0.46,,
16,1.87,1.4,0.47,,
17,1.7,1.23,0.47,,
18,1.62,1.15,0.47,,
19,1.54,1.07,0.47,,
20,1.39,0.92,0.47,,
21,1.25,0.78,0.47,,
22,1.39,0.92,0.47,,
23,1.32,0.85,0.47,,
24,1.21,0.74,0.47,,
25,1.23,0.76,0.47,,
26,1.21,0.74,0.46,,
27,1.19,0.72,0.46,,
28,1.13,0.67,0.46,,
29,1.11,0.65,0.46,,
30,1.03,0.58,0.45,,
31,0.96,0.51,0.45,,
2,1.52,1.07,0.45,,
3,2.03,1.57,0.46,,
4,9.53,8.99,0.54,,
5,16.35,15.67,0.68,,
6,101.77,100.1,1.67,,
7,63.25,61,2.24,,
8,142.94,139.36,3.59,,
9,222.64,216.97,5.68,,
10,151.03,144.03,7,,
11,88.02,80.36,7.66,,
12,56.2,48.21,7.98,,
13,27.2,19.18,8.02,,
14,25.09,17.06,8.03,,
15,45.92,37.68,8.24,,
16,66.76,58.1,8.65,,
17,123.09,113.48,9.61,,
18,97.7,87.41,10.29,,
19,30.5,20.22,10.29,,
20,233.05,220.77,12.28,,
21,183.65,169.93,13.73,,
22,145.22,130.46,14.75,,
23,106.78,91.41,15.37,,
24,206.87,189.92,16.95,,
25,97.55,80.14,17.41,,
26,111.15,93.16,17.99,,
27,149.8,130.86,18.94,,
28,87.68,68.45,19.24,,
29,74.26,54.86,19.4,,
30,60.83,41.4,19.43,,
31,61.72,42.26,19.46,,
1,59.91,40.44,19.47,,
2,63.34,43.82,19.52,,
3,85.18,65.4,19.78,,
4,83.53,63.51,20.02,,
5,503.29,478.9,24.39,,
6,389.17,361.66,27.5,,
7,352.73,322.57,30.17,,
8,112.47,82.09,30.38,,
9,177.73,146.5,31.23,,
10,189.64,157.46,32.18,,
11,570.48,533.63,36.85,,
12,331.31,292.29,39.02,,
13,131.29,92.13,39.16,,
14,96.5,57.54,38.95,,
15,61.71,23.3,38.41,,
16,60.63,22.76,37.86,,
17,55.15,17.87,37.28,,
18,159.01,121.26,37.75,,
19,119.86,82.05,37.81,,
20,54.76,17.53,37.23,,
21,64.98,28.22,36.76,,
22,206.37,168.66,37.71,,
23,140.86,102.88,37.98,,
24,94.83,57.05,37.79,,
25,59.66,22.4,37.26,,
26,263.6,224.85,38.75,,
27,157.24,118.09,39.15,,
28,129.56,90.29,39.27,,
29,133.3,93.88,39.42,,
30,128.86,89.34,39.52,,
31,97.43,58.12,39.31,,
1,65.29,26.5,38.79,,
2,70.75,32.42,38.33,,
3,76.22,38.27,37.95,,
4,53.73,16.38,37.35,,
5,272.52,233.59,38.93,,
6,122.19,83.21,38.98,,
7,337.35,296.19,41.15,,
8,127.07,85.89,41.19,,
9,129.1,87.86,41.24,,
10,131.12,89.81,41.31,,
11,134.4,92.99,41.41,,
12,98.97,57.82,41.16,,
13,212.86,170.82,42.04,,
14,91.81,50.12,41.69,,
15,90.76,49.41,41.35,,
16,126.25,84.88,41.37,,
17,161.74,120,41.74,,
18,91.52,50.12,41.4,,
19,69.23,28.37,40.86,,
20,70.89,30.55,40.35,,
21,66.66,26.85,39.81,,
22,97.81,58.22,39.59,,
23,74.86,35.71,39.15,,
24,51.91,13.41,38.5,,
25,50.59,12.73,37.86,,
26,48.75,11.53,37.22,,
27,48.07,11.48,36.59,,
28,46.59,10.63,35.96,,
29,44.99,9.65,35.34,,
30,44.29,9.57,34.73,,
1,43.6,9.47,34.13,,
2,43.52,9.98,33.54,,
3,43.45,10.48,32.98,,
4,63.15,30.53,32.62,,
5,46.76,14.65,32.12,,
6,41.76,10.18,31.58,,
7,31.11,0.16,30.95,,
8,20.46,0,20.46,,
9,20.04,0,20.04,,
10,18.49,0,18.49,,
11,18.29,0.16,18.12,,
12,18.62,0.86,17.77,,
13,17.59,0.17,17.42,,
14,16.99,0,16.99,,
15,16.4,0,16.4,,
16,15.91,0,15.91,,
17,13.52,0,13.52,,
18,13.01,0,13.01,,
19,12.35,0,12.35,,
20,12.12,0.03,12.1,,
21,11.06,0,11.06,,
22,10.01,0,10.01,,
23,11.75,1.93,9.82,,
24,11.05,1.4,9.64,,
25,10.34,0.88,9.46,,
26,9.93,0.66,9.28,,
27,9.8,0.7,9.1,,
28,9.58,0.66,8.92,,
29,9.37,0.62,8.75,,
30,8.81,0.24,8.58,,
31,8.45,0.04,8.41,,
1,8.27,0.03,8.24,,
2,7.99,0,7.99,,
3,13.15,5.27,7.88,,
4,18.31,10.48,7.83,,
5,23.47,15.64,7.83,,
6,22.39,14.57,7.82,,
7,20.22,12.43,7.79,,
8,12.13,4.45,7.67,,
9,12.17,4.6,7.57,,
10,11.61,4.15,7.46,,
11,11.49,4.15,7.35,,
12,11.38,4.14,7.24,,
13,10.77,3.64,7.13,,
14,10.17,3.14,7.02,,
15,9.88,2.97,6.91,,
16,9.25,2.45,6.8,,
17,8.5,1.82,6.68,,
18,8.39,1.82,6.57,,
19,8.27,1.82,6.45,,
20,7.96,1.62,6.34,,
21,7.71,1.48,6.23,,
22,7.71,1.59,6.12,,
23,7.8,1.78,6.01,,
24,7.28,1.37,5.91,,
25,7.18,1.38,5.8,,
26,7.08,1.38,5.7,,
27,7.12,1.52,5.6,,
28,6.87,1.36,5.5,,
29,6.61,1.21,5.41,,
30,6.42,1.11,5.31,,
1,5.57,0.36,5.21,,
2,5.44,0.33,5.1,,
3,5.31,0.3,5.01,,
4,5.14,0.24,4.91,,
5,4.98,0.17,4.81,,
6,4.82,0.1,4.72,,
7,4.81,0.18,4.62,,
8,4.69,0.16,4.53,,
9,4.65,0.2,4.44,,
10,4.6,0.24,4.36,,
11,4.2,0,4.2,,
12,4.19,0.07,4.12,,
13,4.23,0.19,4.04,,
14,4.2,0.25,3.96,,
15,5.56,1.67,3.89,,
16,5.25,1.42,3.83,,
17,4.94,1.18,3.77,,
18,4.39,0.69,3.7,,
19,4.23,0.6,3.63,,
20,4.18,0.62,3.56,,
21,4.18,0.68,3.5,,
22,4.16,0.73,3.44,,
23,4.16,0.78,3.38,,
24,4.15,0.83,3.32,,
25,4.14,0.89,3.26,,
26,4.14,0.94,3.2,,
27,4,0.85,3.15,,
28,4,0.91,3.09,,
29,3.46,0.42,3.04,,
30,3.52,0.54,2.98,,
31,3.58,0.65,2.93,,
1,3.59,0.71,2.88,,
2,3.59,0.76,2.83,,
3,4.38,1.6,2.78,,
4,4.37,1.62,2.75,,
5,4.12,1.42,2.7,,
6,4.11,1.45,2.66,,
7,4.1,1.47,2.63,,
8,3.89,1.3,2.59,,
9,3.87,1.32,2.55,,
10,3.82,1.31,2.51,,
11,2.96,0.5,2.47,,
12,2.86,0.44,2.42,,
13,2.88,0.5,2.38,,
14,2.9,0.56,2.33,,
15,2.89,0.59,2.29,,
16,2.88,0.63,2.25,,
17,2.88,0.66,2.22,,
18,2.88,0.7,2.18,,
19,2.87,0.73,2.14,,
20,2.85,0.75,2.11,,
21,2.83,0.76,2.07,,
22,2.54,0.51,2.04,,
23,2.54,0.53,2,,
24,2.51,0.54,1.97,,
25,2.49,0.56,1.93,,
26,2.48,0.58,1.9,,
27,2.47,0.61,1.87,,
28,2.47,0.63,1.84,,
29,2.44,0.64,1.81,,
30,2.42,0.65,1.78,,
31,2.36,0.61,1.75,,
1,2.35,0.64,1.72,,
2,2.35,0.66,1.69,,
3,2.34,0.68,1.66,,
4,2.33,0.7,1.64,,
5,2.33,0.72,1.61,,
6,2.32,0.74,1.59,,
7,2.32,0.75,1.56,,
8,2.31,0.77,1.54,,
9,2.3,0.79,1.52,,
10,2.21,0.71,1.49,,
11,2.11,0.64,1.47,,
12,2.1,0.65,1.45,,
13,2.08,0.66,1.42,,
14,2.02,0.62,1.4,,
15,2.03,0.65,1.38,,
16,7,5.59,1.41,,
17,7.73,6.29,1.44,,
18,8.46,6.97,1.48,,
19,5.58,4.09,1.49,,
20,4.34,2.85,1.49,,
21,4.03,2.55,1.49,,
22,2.82,1.35,1.47,,
23,2.69,1.24,1.45,,
24,2.63,1.19,1.44,,
25,2.56,1.14,1.42,,
26,2.55,1.15,1.4,,
27,2.52,1.13,1.39,,
28,2.51,1.14,1.37,,
1,2.38,1.02,1.35,,
2,2.34,1,1.34,,
3,2.33,1.01,1.32,,
4,2.32,1.02,1.3,,
5,2.47,1.18,1.29,,
6,2.39,1.11,1.27,,
7,2.4,1.14,1.26,,
8,2.36,1.12,1.25,,
9,2.36,1.13,1.23,,
10,2.34,1.12,1.22,,
11,2.32,1.12,1.21,,
12,2.32,1.12,1.19,,
13,2.41,1.23,1.18,,
14,1.8,0.64,1.16,,
15,1.8,0.65,1.15,,
16,2.39,1.25,1.14,,
17,2.72,1.59,1.13,,
18,3.06,1.93,1.13,,
19,2.4,1.28,1.12,,
20,2.44,1.34,1.11,,
21,1.47,0.38,1.09,,
22,1.17,0.1,1.07,,
23,1.31,0.26,1.05,,
24,1.3,0.27,1.03,,
25,1.3,0.28,1.01,,
26,1.26,0.26,1,,
27,1.19,0.21,0.98,,
28,1.12,0.16,0.96,,
29,1.23,0.29,0.94,,
30,1.35,0.42,0.93,,
31,1.26,0.34,0.91,,
1,1.17,0.27,0.9,,
2,1.08,0.2,0.88,,
3,1.26,0.39,0.87,,
4,1.25,0.4,0.86,,
5,2.32,1.47,0.85,,
6,1.27,0.43,0.84,,
7,1.38,0.55,0.83,,
8,1.25,0.43,0.82,,
9,1.25,0.44,0.8,,
10,0.77,0,0.77,,
11,0.77,0.02,0.75,,
12,0.79,0.05,0.74,,
13,0.81,0.09,0.72,,
14,1.06,0.35,0.71,,
15,0.8,0.1,0.7,,
16,0.72,0.04,0.69,,
17,0.78,0.11,0.67,,
18,0.79,0.13,0.66,,
19,0.99,0.34,0.65,,
20,0.78,0.14,0.64,,
21,1.95,1.31,0.64,,
22,2.78,2.14,0.65,,
23,3.02,2.36,0.66,,
24,1.79,1.13,0.66,,
25,2.27,1.61,0.66,,
26,1.77,1.11,0.66,,
27,1.44,0.78,0.65,,
28,1.18,0.54,0.64,,
29,1.12,0.48,0.64,,
30,1.09,0.46,0.63,,
1,1.05,0.43,0.62,,
2,1,0.38,0.61,,
3,0.97,0.37,0.6,,
4,0.97,0.37,0.59,,
5,1.01,0.42,0.59,,
6,0.91,0.33,0.58,,
7,0.9,0.33,0.57,,
8,0.9,0.33,0.56,,
9,0.87,0.31,0.55,,
10,0.85,0.3,0.55,,
11,0.85,0.31,0.54,,
12,0.76,0.23,0.53,,
13,0.83,0.31,0.52,,
14,0.77,0.26,0.51,,
15,0.92,0.42,0.51,,
16,0.72,0.22,0.5,,
17,0.72,0.22,0.49,,
18,0.66,0.18,0.48,,
19,0.71,0.23,0.48,,
20,0.7,0.23,0.47,,
21,0.69,0.23,0.46,,
22,0.68,0.22,0.46,,
23,0.66,0.21,0.45,,
24,0.69,0.25,0.44,,
25,0.67,0.24,0.44,,
26,0.73,0.3,0.43,,
27,1.09,0.66,0.43,,
28,1.03,0.61,0.43,,
29,1.02,0.6,0.42,,
30,0.87,0.45,0.42,,
31,0.99,0.58,0.42,,
1,0.8,0.39,0.41,,
2,0.8,0.4,0.41,,
3,0.81,0.4,0.4,,
4,0.8,0.4,0.4,,
5,0.92,0.52,0.4,,
6,0.89,0.5,0.39,,
7,0.93,0.54,0.39,,
8,0.98,0.6,0.39,,
9,53.74,52.83,0.91,,
10,106.49,104.56,1.93,,
11,148.74,145.4,3.34,,
12,20.88,17.43,3.45,,
13,5.53,2.13,3.4,,
14,2.29,0,2.29,,
15,130.19,126.68,3.5,,
16,66.36,62.3,4.05,,
17,2.52,0,2.52,,
18,2.19,0,2.19,,
19,1.63,0,1.63,,
20,1.5,0,1.5,,
21,1.5,0.04,1.47,,
22,1.55,0.11,1.44,,
23,77.43,75.27,2.16,,
24,153.32,149.71,3.61,,
25,43.53,39.6,3.93,,
26,59.35,54.95,4.4,,
27,416.17,407.79,8.38,,
28,78.74,69.83,8.9,,
29,49.48,40.36,9.13,,
30,41.79,32.52,9.27,,
1,34.1,24.77,9.33,,
2,18.52,9.28,9.24,,
3,16.44,7.32,9.12,,
4,14.27,5.28,8.99,,
5,12.35,3.5,8.85,,
6,9.3,0.62,8.68,,
7,15.09,6.52,8.57,,
8,84.72,75.56,9.15,,
9,150.05,139.69,10.36,,
10,90.47,79.53,10.95,,
11,72.02,60.69,11.33,,
12,36.7,25.34,11.36,,
13,20.64,9.42,11.22,,
14,41.05,29.76,11.3,,
15,176.87,164.16,12.71,,
16,107.99,94.6,13.39,,
17,532.14,513.9,18.25,,
18,134.72,115.69,19.03,,
19,80.86,61.59,19.27,,
20,178.88,158.42,20.46,,
21,194.94,173.17,21.77,,
22,140.26,117.75,22.51,,
23,182.96,159.31,23.65,,
24,72.81,49.15,23.67,,
25,62.96,39.38,23.58,,
26,149.63,125.27,24.36,,
27,242.52,216.49,26.03,,
28,368.45,339.55,28.89,,
29,146.76,117.28,29.48,,
30,123.47,93.65,29.83,,
31,100.08,70.16,29.93,,
1,254.63,223.08,31.55,,
2,113.01,81.28,31.73,,
3,81.21,49.62,31.59,,
4,97.06,65.45,31.61,,
5,243.42,210.35,33.07,,
6,132.27,98.87,33.4,,
7,145.33,111.49,33.84,,
8,197.67,162.89,34.79,,
9,844.63,802.54,42.09,,
10,194.84,152.08,42.76,,
11,119.92,77.24,42.67,,
12,145.43,102.59,42.84,,
13,234.56,190.67,43.89,,
14,90.68,47.2,43.48,,
15,93.6,50.49,43.11,,
16,236.77,192.6,44.17,,
17,121.98,77.92,44.06,,
18,104.27,60.49,43.78,,
19,280.4,235.15,45.25,,
20,203.12,157.21,45.91,,
21,436.91,388.05,48.86,,
22,508.32,455.9,52.42,,
23,241.17,187.92,53.25,,
24,175.95,122.55,53.4,,
25,115.86,62.9,52.96,,
26,109.45,56.98,52.47,,
27,116.28,64.22,52.06,,
28,330.09,276.31,53.77,,
29,434.69,378.23,56.46,,
30,225.39,168.38,57.01,,
31,151.36,94.55,56.81,,
1,113.86,57.61,56.25,,
2,216.73,160.01,56.72,,
3,132.17,75.83,56.34,,
4,100.31,44.64,55.66,,
5,95.32,40.37,54.95,,
6,75.79,21.73,54.07,,
7,66.11,12.99,53.11,,
8,69.17,16.95,52.22,,
9,65.18,13.87,51.31,,
10,55.9,5.56,50.34,,
11,48.55,0,48.55,,
12,43.88,0,43.88,,
13,47.67,4.63,43.04,,
14,43.75,1.55,42.2,,
15,61.38,19.83,41.55,,
16,68.23,27.24,40.99,,
17,100.26,59.49,40.77,,
18,159.5,118.37,41.13,,
19,94.52,53.68,40.84,,
20,72.67,32.32,40.35,,
21,61.71,21.95,39.76,,
22,69.17,29.91,39.26,,
23,71.86,33.06,38.81,,
24,64.82,26.52,38.29,,
25,49.1,11.45,37.64,,
26,42.45,5.51,36.94,,
27,96.51,59.71,36.8,,
28,61.93,25.61,36.32,,
29,55.42,19.64,35.79,,
30,37.61,2.51,35.1,,
1,35.62,1.22,34.41,,
2,57.75,23.79,33.96,,
3,222.42,187.27,35.14,,
4,693.08,652.15,40.94,,
5,200.38,158.68,41.7,,
6,106.14,64.63,41.51,,
7,112.19,70.8,41.38,,
8,380.96,337.04,43.91,,
9,117.83,74.06,43.77,,
10,89.45,46.09,43.36,,
11,86.2,43.28,42.92,,
12,96.37,53.77,42.6,,
13,82.22,40.08,42.15,,
14,122.49,80.39,42.1,,
15,86.24,44.53,41.71,,
16,79.17,37.92,41.25,,
17,59.11,18.5,40.61,,
18,55.09,15.14,39.95,,
19,51.2,11.93,39.27,,
20,63.9,25.17,38.73,,
21,44.24,6.22,38.02,,
22,42.83,5.51,37.31,,
23,44.2,7.56,36.64,,
24,43.95,7.96,35.99,,
25,176.25,139.59,36.66,,
26,158.09,120.96,37.13,,
27,111.89,74.76,37.13,,
28,65.58,28.9,36.68,,
29,58.71,22.54,36.17,,
30,54.29,18.66,35.63,,
31,44.03,9.02,35.01,,
1,40.71,6.34,34.37,,
2,39.71,5.96,33.75,,
3,56.58,23.28,33.3,,
4,39.61,6.91,32.71,,
5,40.44,8.31,32.13,,
6,33.42,1.91,31.51,,
7,33.83,2.92,30.91,,
8,33.47,3.15,30.32,,
9,22.76,0,22.76,,
10,33.44,11.02,22.42,,
11,26.75,4.74,22.02,,
12,25.06,3.45,21.61,,
13,21.79,0.61,21.18,,
14,22.39,1.62,20.78,,
15,17.34,0,17.34,,
16,21.75,4.71,17.04,,
17,15.09,0,15.09,,
18,21.13,6.27,14.85,,
19,18.56,3.97,14.59,,
20,18.04,3.7,14.34,,
21,17.49,3.41,14.09,,
22,16.56,2.73,13.83,,
23,16,2.42,13.58,,
24,9.05,0,9.05,,
25,8.22,0,8.22,,
26,14.37,6.26,8.11,,
27,14.6,6.58,8.02,,
28,12.45,4.55,7.9,,
29,12.49,4.7,7.79,,
30,12.8,5.11,7.69,,
1,5.65,0,5.65,,
2,13.01,7.39,5.61,,
3,10.65,5.09,5.55,,
4,10.23,4.74,5.49,,
5,10.63,5.2,5.43,,
6,10.06,4.69,5.37,,
7,9.4,4.1,5.3,,
8,5.14,0,5.14,,
9,9.82,4.73,5.08,,
10,9.98,4.95,5.03,,
11,9.08,4.11,4.97,,
