           Day,    Flow (cfs),Direct Runoff (cfs),Base Flow (cfs),,,Base Flow Index (BFI): 0.304
25,2.8,0.13,2.67,,,
26,2.62,0,2.62,,,
27,2.59,0.03,2.56,,,
28,2.5,0,2.5,,,
29,2.5,0.05,2.45,,,
30,2.2,0,2.2,,,
31,2.48,0.31,2.16,,,
1,2.35,0.23,2.12,,,
2,2.35,0.26,2.08,,,
3,2.35,0.3,2.05,,,
4,2.33,0.32,2.01,,,
5,2,0.03,1.97,,,
6,2.33,0.39,1.94,,,
7,2.29,0.38,1.9,,,
8,2.21,0.33,1.87,,,
9,2.17,0.33,1.84,,,
10,2.2,0.39,1.81,,,
11,2.18,0.4,1.78,,,
12,1.7,0,1.7,,,
13,2.15,0.48,1.67,,,
14,2.17,0.52,1.65,,,
15,2.15,0.53,1.62,,,
16,2.15,0.55,1.6,,,
17,2.16,0.58,1.58,,,
18,2.12,0.57,1.55,,,
19,1.5,0,1.5,,,
20,2,0.52,1.48,,,
21,1.98,0.53,1.46,,,
22,1.94,0.51,1.44,,,
23,1.92,0.5,1.42,,,
24,1.82,0.42,1.39,,,
25,1.82,0.45,1.37,,,
26,1.15,0,1.15,,,
27,1.8,0.66,1.14,,,
28,1.74,0.61,1.12,,,
29,1.75,0.63,1.11,,,
30,1.73,0.63,1.1,,,
31,1.72,0.63,1.09,,,
1,1.62,0.54,1.07,,,
2,0.95,0,0.95,,,
3,8.45,7.4,1.05,,,
4,5.89,4.79,1.1,,,
5,5.35,4.2,1.15,,,
6,4.63,3.45,1.18,,,
7,4.74,3.53,1.21,,,
8,4.43,3.19,1.24,,,
9,5.5,4.22,1.28,,,
10,4.22,2.91,1.3,,,
11,3.97,2.65,1.32,,,
12,4.7,3.36,1.34,,,
13,3.96,2.6,1.36,,,
14,4.46,3.08,1.38,,,
15,4.21,2.81,1.4,,,
16,5.1,3.67,1.43,,,
17,4.18,2.74,1.44,,,
18,4.14,2.68,1.46,,,
19,3.84,2.37,1.47,,,
20,3.61,2.14,1.47,,,
21,3.57,2.1,1.47,,,
22,3.54,2.07,1.48,,,
23,3.7,2.22,1.48,,,
24,3.23,1.75,1.48,,,
25,3.19,1.72,1.48,,,
26,3.17,1.7,1.48,,,
27,3,1.53,1.47,,,
28,2.99,1.52,1.47,,,
1,2.66,1.2,1.46,,,
2,2.8,1.35,1.45,,,
3,2.65,1.21,1.44,,,
4,2.36,0.94,1.42,,,
5,2.34,0.93,1.41,,,
6,2.28,0.88,1.4,,,
7,2.29,0.91,1.38,,,
8,2.23,0.86,1.37,,,
9,2.5,1.14,1.36,,,
10,2.19,0.84,1.35,,,
11,2.17,0.84,1.33,,,
12,1.27,0,1.27,,,
13,1.12,0,1.12,,,
14,1.5,0.39,1.11,,,
15,1.03,0,1.03,,,
16,1.03,0.02,1.01,,,
17,1.01,0.02,0.99,,,
18,0.99,0.03,0.97,,,
19,1.03,0.08,0.95,,,
20,0.98,0.05,0.93,,,
21,0.97,0.06,0.91,,,
22,0.98,0.09,0.9,,,
23,1.15,0.27,0.88,,,
24,0.95,0.09,0.87,,,
25,0.96,0.11,0.85,,,
26,0.95,0.12,0.84,,,
27,0.94,0.11,0.82,,,
28,0.84,0.04,0.8,,,
29,0.83,0.05,0.79,,,
30,0.95,0.17,0.78,,,
31,0.82,0.06,0.76,,,
1,0.82,0.08,0.75,,,
2,0.74,0.01,0.73,,,
3,0.73,0.01,0.72,,,
4,0.74,0.03,0.7,,,
5,0.71,0.02,0.69,,,
6,0.85,0.17,0.68,,,
7,0.7,0.04,0.67,,,
8,0.69,0.03,0.65,,,
9,0.68,0.03,0.64,,,
10,0.6,0,0.6,,,
11,0.52,0,0.52,,,
12,0.59,0.08,0.51,,,
13,0.52,0.02,0.5,,,
14,0.52,0.03,0.49,,,
15,0.52,0.04,0.48,,,
16,0.59,0.12,0.47,,,
17,0.57,0.1,0.47,,,
18,0.7,0.24,0.46,,,
19,0.78,0.32,0.46,,,
20,0.7,0.25,0.45,,,
21,0.76,0.32,0.45,,,
22,0.79,0.34,0.44,,,
23,0.74,0.3,0.44,,,
24,0.74,0.31,0.44,,,
25,0.71,0.28,0.43,,,
26,0.71,0.28,0.43,,,
27,0.5,0.08,0.42,,,
28,0.71,0.29,0.42,,,
29,0.7,0.29,0.41,,,
30,0.7,0.29,0.41,,,
1,0.7,0.29,0.41,,,
2,0.6,0.2,0.4,,,
3,0.69,0.3,0.4,,,
4,0.45,0.06,0.39,,,
5,0.7,0.31,0.39,,,
6,0.68,0.3,0.38,,,
7,0.62,0.24,0.38,,,
8,0.53,0.15,0.38,,,
9,0.56,0.19,0.37,,,
10,0.56,0.2,0.37,,,
11,0.4,0.04,0.36,,,
12,0.56,0.2,0.36,,,
13,0.55,0.2,0.35,,,
14,0.56,0.21,0.35,,,
15,0.4,0.06,0.34,,,
16,0.35,0.01,0.34,,,
17,0.48,0.15,0.33,,,
18,0.35,0.02,0.33,,,
19,0.47,0.15,0.32,,,
20,0.47,0.15,0.32,,,
21,0.47,0.15,0.31,,,
22,0.45,0.14,0.31,,,
23,0.45,0.14,0.31,,,
24,0.43,0.13,0.3,,,
25,0.35,0.05,0.3,,,
26,0.39,0.1,0.29,,,
27,0.39,0.1,0.29,,,
28,0.39,0.11,0.28,,,
29,0.36,0.08,0.28,,,
30,0.3,0.03,0.27,,,
31,0.33,0.06,0.27,,,
1,0.35,0.08,0.27,,,
2,0.31,0.05,0.26,,,
3,0.25,0,0.25,,,
4,0.28,0.03,0.25,,,
5,0.28,0.03,0.24,,,
6,0.27,0.04,0.24,,,
7,0.27,0.04,0.23,,,
8,0.25,0.02,0.23,,,
9,0.25,0.03,0.22,,,
10,0.28,0.06,0.22,,,
11,0.27,0.05,0.22,,,
12,0.23,0.02,0.21,,,
13,0.23,0.02,0.21,,,
14,0.21,0.01,0.21,,,
15,0.21,0.01,0.2,,,
16,0.28,0.08,0.2,,,
17,0.26,0.07,0.2,,,
18,0.38,0.18,0.19,,,
19,8.8,8.47,0.33,,,
20,10.18,9.71,0.47,,,
21,20,19.23,0.77,,,
22,10,9.1,0.9,,,
23,8.5,7.5,1,,,
24,8.8,7.7,1.1,,,
25,44.92,43.16,1.76,,,
26,54.31,51.76,2.55,,,
27,66.61,63.11,3.5,,,
28,41.05,37.03,4.02,,,
29,43,38.45,4.55,,,
30,27.14,22.33,4.81,,,
1,320.9,311.24,9.66,,,
2,185.4,173.19,12.21,,,
3,87.38,74.23,13.15,,,
4,55.62,42.07,13.55,,,
5,119.5,104.56,14.94,,,
6,45,29.88,15.12,,,
7,44.26,28.99,15.27,,,
8,144.7,127.7,17,,,
9,53.93,36.69,17.24,,,
10,79.85,61.97,17.88,,,
11,56.32,38.19,18.13,,,
12,44.52,26.34,18.18,,,
13,45,26.76,18.24,,,
14,40.31,22.08,18.23,,,
15,47.8,29.47,18.33,,,
16,73.93,55.09,18.84,,,
17,58.52,39.43,19.09,,,
18,43.69,24.59,19.1,,,
19,91.26,71.41,19.85,,,
20,90,69.45,20.55,,,
21,110,88.45,21.55,,,
22,56.1,34.44,21.66,,,
23,286.8,261.42,25.38,,,
24,2700,2633.33,66.67,,,
25,304.3,235.22,69.08,,,
26,172.4,103.07,69.33,,,
27,475,400.7,74.3,,,
28,245.5,169.98,75.52,,,
29,147.7,72.54,75.16,,,
30,115.9,41.59,74.31,,,
31,90.09,16.99,73.1,,,
1,80.85,9.07,71.78,,,
2,81.03,10.52,70.51,,,
3,85,15.65,69.35,,,
4,64.08,0,64.08,,,
5,53.41,0,53.41,,,
6,48.07,0,48.07,,,
7,50.43,3.27,47.16,,,
8,89.59,42.69,46.9,,,
9,199.3,150.95,48.35,,,
10,300,248.67,51.33,,,
11,39.13,0,39.13,,,
12,89.41,50.26,39.15,,,
13,94.57,55.33,39.24,,,
14,93.26,53.95,39.31,,,
15,150,109.73,40.27,,,
16,221.5,179.19,42.31,,,
17,175,131.45,43.55,,,
18,105.3,61.64,43.66,,,
19,75.67,32.37,43.3,,,
20,65.1,22.32,42.78,,,
21,63.56,21.29,42.27,,,
22,52.15,10.56,41.59,,,
23,104.4,62.65,41.75,,,
24,250,205.82,44.18,,,
25,94.63,50.53,44.1,,,
26,67.78,24.18,43.6,,,
27,54.95,12.03,42.92,,,
28,51.85,9.63,42.22,,,
29,48.91,7.42,41.49,,,
30,100.1,58.51,41.59,,,
31,150,107.53,42.47,,,
1,57.76,15.89,41.87,,,
2,250.2,205.9,44.3,,,
3,122.2,77.56,44.64,,,
4,89.42,44.95,44.47,,,
5,73.11,29.07,44.04,,,
6,68.2,24.65,43.55,,,
7,90,46.58,43.42,,,
8,376.6,328.83,47.77,,,
9,308,257.11,50.89,,,
10,471,414.54,56.46,,,
11,236.8,178.64,58.16,,,
12,283.3,222.76,60.54,,,
13,148.6,87.88,60.72,,,
14,155,94,61,,,
15,174.9,113.32,61.58,,,
16,342.8,278.04,64.76,,,
17,245.1,178.8,66.3,,,
18,187.3,120.41,66.89,,,
19,156.2,89.23,66.97,,,
20,125.8,59.23,66.57,,,
21,500,427.97,72.03,,,
22,293,218.93,74.07,,,
23,329.3,252.7,76.6,,,
24,218.6,141.29,77.31,,,
25,282.3,203.31,78.99,,,
26,202.2,122.84,79.36,,,
27,175.1,95.81,79.29,,,
28,240,159.76,80.24,,,
29,119.3,40.03,79.27,,,
30,107.1,28.95,78.15,,,
1,251.7,172.38,79.32,,,
2,120,41.61,78.39,,,
3,100,22.81,77.19,,,
4,100,23.97,76.03,,,
5,90,15.25,74.75,,,
6,46.92,0,46.92,,,
7,47.52,1.51,46.01,,,
8,46.54,1.43,45.11,,,
9,47.77,3.51,44.26,,,
10,45.56,2.15,43.41,,,
11,44.49,1.92,42.57,,,
12,45,3.23,41.77,,,
13,39.62,0,39.62,,,
14,29.28,0,29.28,,,
15,28.81,0.11,28.7,,,
16,28.09,0,28.09,,,
17,26.05,0,26.05,,,
18,24.82,0,24.82,,,
19,25,0.67,24.33,,,
20,24.24,0.39,23.85,,,
21,23.83,0.45,23.38,,,
22,23.3,0.38,22.92,,,
23,20.46,0,20.46,,,
24,20.12,0.07,20.05,,,
25,20,0.34,19.66,,,
26,20,0.73,19.27,,,
27,19.58,0.68,18.9,,,
28,19.14,0.61,18.53,,,
29,18.82,0.65,18.17,,,
30,18.32,0.5,17.82,,,
31,18.21,0.74,17.47,,,
1,18.08,0.94,17.14,,,
2,17.7,0.89,16.81,,,
3,17.67,1.18,16.49,,,
4,17.99,1.8,16.19,,,
5,13.82,0,13.82,,,
6,13.42,0,13.42,,,
7,13.44,0.28,13.16,,,
8,13.5,0.6,12.9,,,
9,13.5,0.84,12.66,,,
10,13.22,0.8,12.42,,,
11,13.27,1.08,12.19,,,
12,12.78,0.82,11.96,,,
13,12.74,1.01,11.73,,,
14,6.91,0,6.91,,,
15,6.83,0.05,6.78,,,
16,8,1.34,6.66,,,
17,6.79,0.25,6.53,,,
18,8,1.57,6.43,,,
19,7.5,1.18,6.32,,,
20,7.5,1.29,6.21,,,
21,6.1,0.01,6.09,,,
22,6.2,0.23,5.97,,,
23,6.3,0.44,5.86,,,
24,6,0.26,5.74,,,
25,5.97,0.33,5.63,,,
26,6,0.47,5.53,,,
27,5.95,0.52,5.43,,,
28,5.55,0.23,5.32,,,
29,5.49,0.27,5.22,,,
30,5.7,0.58,5.12,,,
1,5.5,0.47,5.03,,,
2,5.44,0.5,4.94,,,
3,5.26,0.42,4.84,,,
4,5.28,0.52,4.76,,,
5,5.36,0.69,4.67,,,
6,5.27,0.68,4.59,,,
7,5.3,0.79,4.51,,,
8,5.2,0.77,4.43,,,
9,5.2,0.84,4.36,,,
10,5.2,0.92,4.28,,,
11,4.5,0.3,4.2,,,
12,4.25,0.13,4.12,,,
13,4.25,0.21,4.04,,,
14,4.25,0.28,3.97,,,
15,3.99,0.11,3.89,,,
16,3.99,0.18,3.81,,,
17,3.9,0.16,3.74,,,
18,3.63,0,3.63,,,
19,3.63,0.07,3.56,,,
20,3.62,0.13,3.49,,,
21,3.75,0.32,3.43,,,
22,3.55,0.19,3.36,,,
23,3.5,0.2,3.3,,,
24,3.4,0.17,3.23,,,
25,3.4,0.23,3.17,,,
26,3.14,0.03,3.11,,,
27,3.1,0.05,3.05,,,
28,3.4,0.41,2.99,,,
29,3.04,0.11,2.94,,,
30,3.4,0.51,2.89,,,
31,3.4,0.56,2.84,,,
1,3,0.22,2.78,,,
2,2.96,0.23,2.73,,,
3,2.91,0.23,2.68,,,
4,3.4,0.76,2.64,,,
5,2.89,0.3,2.59,,,
6,4.28,1.72,2.57,,,
7,4.25,1.71,2.54,,,
8,4.18,1.66,2.52,,,
9,4.08,1.58,2.49,,,
10,4.06,1.59,2.47,,,
11,3.75,1.31,2.44,,,
12,3.96,1.54,2.41,,,
13,3.87,1.48,2.39,,,
14,3.87,1.51,2.37,,,
15,3.83,1.49,2.34,,,
16,3.83,1.51,2.32,,,
17,3.64,1.35,2.29,,,
18,3.4,1.13,2.27,,,
19,3.85,1.61,2.25,,,
20,3.81,1.59,2.23,,,
21,3.7,1.49,2.21,,,
22,3.67,1.48,2.19,,,
23,4.05,1.88,2.17,,,
24,4.37,2.21,2.16,,,
25,3.75,1.6,2.15,,,
26,3.7,1.57,2.13,,,
27,4.01,1.9,2.12,,,
28,3.78,1.68,2.1,,,
29,3.76,1.67,2.08,,,
30,3.71,1.64,2.07,,,
31,3.67,1.62,2.05,,,
1,3.4,1.37,2.03,,,
2,3.4,1.39,2.01,,,
3,3.53,1.53,2,,,
4,3.49,1.51,1.98,,,
5,3.47,1.51,1.97,,,
6,3.43,1.48,1.95,,,
7,3.31,1.37,1.93,,,
8,3,1.09,1.91,,,
9,3.29,1.4,1.9,,,
10,3.26,1.38,1.88,,,
11,3.25,1.38,1.86,,,
12,3.19,1.34,1.85,,,
13,3.19,1.36,1.83,,,
14,3.19,1.37,1.82,,,
15,3,1.2,1.8,,,
16,3.22,1.43,1.79,,,
17,2.97,1.2,1.77,,,
18,2.8,1.05,1.75,,,
19,2.95,1.22,1.74,,,
20,2.94,1.21,1.72,,,
21,2.96,1.26,1.71,,,
22,2.8,1.11,1.69,,,
23,2.45,0.78,1.67,,,
24,2.25,0.61,1.64,,,
25,2,0.38,1.62,,,
26,2,0.41,1.59,,,
27,2,0.43,1.57,,,
28,2,0.46,1.54,,,
29,2,0.48,1.52,,,
1,2,0.5,1.5,,,
2,2,0.52,1.48,,,
3,2,0.55,1.45,,,
4,2,0.57,1.43,,,
5,1.38,0,1.38,,,
6,1.36,0.02,1.35,,,
7,1.43,0.11,1.32,,,
8,1.35,0.06,1.3,,,
9,1.3,0.03,1.27,,,
10,1.3,0.05,1.25,,,
11,1.3,0.08,1.22,,,
12,1.29,0.09,1.2,,,
13,1.23,0.05,1.18,,,
14,1.25,0.1,1.15,,,
15,1.22,0.09,1.13,,,
16,1.21,0.1,1.11,,,
17,1.2,0.11,1.09,,,
18,1.19,0.11,1.07,,,
19,1.18,0.13,1.05,,,
20,1.18,0.15,1.03,,,
21,1.12,0.11,1.01,,,
22,1.12,0.12,1,,,
23,1.09,0.11,0.98,,,
24,1.08,0.12,0.96,,,
25,1.07,0.13,0.94,,,
26,1.06,0.14,0.93,,,
27,0.99,0.08,0.91,,,
28,1,0.11,0.89,,,
29,0.97,0.1,0.88,,,
30,0.97,0.11,0.86,,,
31,0.91,0.07,0.84,,,
1,0.91,0.08,0.83,,,
2,0.9,0.08,0.81,,,
3,0.9,0.1,0.8,,,
4,0.9,0.12,0.78,,,
5,0.89,0.12,0.77,,,
6,0.88,0.12,0.76,,,
7,0.84,0.1,0.74,,,
8,0.83,0.1,0.73,,,
9,0.82,0.1,0.72,,,
10,0.82,0.12,0.71,,,
11,0.82,0.13,0.69,,,
12,0.77,0.09,0.68,,,
13,0.77,0.1,0.67,,,
14,0.76,0.1,0.66,,,
15,0.76,0.12,0.65,,,
16,0.75,0.11,0.63,,,
17,0.71,0.09,0.62,,,
18,0.71,0.1,0.61,,,
19,0.71,0.11,0.6,,,
20,0.7,0.11,0.59,,,
21,0.68,0.09,0.58,,,
22,0.67,0.1,0.57,,,
23,0.66,0.1,0.56,,,
24,0.65,0.1,0.55,,,
25,0.65,0.11,0.54,,,
26,0.64,0.11,0.53,,,
27,0.64,0.11,0.52,,,
28,0.63,0.12,0.52,,,
29,0.62,0.12,0.51,,,
30,0.63,0.13,0.5,,,
1,0.62,0.13,0.49,,,
2,0.6,0.12,0.48,,,
3,0.6,0.12,0.48,,,
4,0.6,0.13,0.47,,,
5,0.62,0.15,0.46,,,
6,0.61,0.16,0.45,,,
7,0.61,0.16,0.45,,,
8,0.61,0.17,0.44,,,
9,0.6,0.16,0.44,,,
10,0.6,0.17,0.43,,,
11,0.55,0.13,0.42,,,
12,0.52,0.11,0.42,,,
13,0.53,0.12,0.41,,,
14,0.53,0.13,0.4,,,
15,0.51,0.11,0.4,,,
16,0.5,0.11,0.39,,,
17,0.49,0.11,0.39,,,
18,0.49,0.11,0.38,,,
19,0.49,0.12,0.37,,,
20,0.47,0.1,0.37,,,
21,0.47,0.11,0.36,,,
22,0.47,0.11,0.36,,,
23,0.46,0.11,0.35,,,
24,0.46,0.12,0.35,,,
25,0.46,0.12,0.34,,,
26,0.46,0.12,0.34,,,
27,0.46,0.13,0.33,,,
28,0.46,0.13,0.33,,,
29,0.46,0.14,0.32,,,
30,0.46,0.14,0.32,,,
31,0.46,0.15,0.31,,,
1,0.45,0.14,0.31,,,
2,0.45,0.14,0.31,,,
3,0.51,0.21,0.3,,,
4,0.51,0.21,0.3,,,
5,0.62,0.32,0.3,,,
6,0.5,0.2,0.3,,,
7,0.6,0.31,0.3,,,
8,0.5,0.2,0.29,,,
9,0.49,0.2,0.29,,,
10,0.49,0.2,0.29,,,
11,1.01,0.72,0.29,,,
12,1.06,0.76,0.3,,,
13,1.1,0.79,0.31,,,
14,1.18,0.87,0.31,,,
15,1.8,1.47,0.33,,,
16,241.2,237.11,4.09,,,
17,92.71,87.32,5.39,,,
18,33.75,28.02,5.73,,,
19,372,360.66,11.34,,,
20,80,67.81,12.19,,,
21,48.94,36.42,12.52,,,
22,45.65,32.85,12.8,,,
23,43.55,30.53,13.02,,,
24,42.23,29.01,13.22,,,
25,37.99,24.64,13.35,,,
26,30.04,16.69,13.35,,,
27,40,26.5,13.5,,,
28,27.09,13.64,13.45,,,
29,24.84,11.48,13.36,,,
30,25.42,12.13,13.29,,,
1,26.58,13.35,13.23,,,
2,78.23,64.24,13.99,,,
3,42.45,28.29,14.16,,,
4,60,45.4,14.6,,,
5,49.79,34.93,14.86,,,
6,45.15,30.11,15.04,,,
7,45,29.79,15.21,,,
8,28,12.89,15.11,,,
9,8.52,0,8.52,,,
10,7.84,0,7.84,,,
11,7.29,0,7.29,,,
12,7.29,0.14,7.15,,,
13,6.99,0,6.99,,,
14,6.65,0,6.65,,,
15,6.97,0.44,6.53,,,
16,7.33,0.92,6.41,,,
17,11.11,4.75,6.36,,,
18,70,62.77,7.23,,,
19,27.12,19.72,7.4,,,
20,23.11,15.61,7.5,,,
21,9.3,1.93,7.38,,,
22,8.46,1.21,7.25,,,
23,8.21,1.09,7.12,,,
24,7.58,0.59,6.99,,,
25,16,9.01,6.99,,,
26,12.52,5.58,6.94,,,
27,12.54,5.65,6.89,,,
28,10.53,3.72,6.81,,,
29,9.57,2.85,6.72,,,
30,42.43,35.28,7.15,,,
31,129.9,120.98,8.92,,,
1,100,89.83,10.17,,,
2,41.31,30.85,10.46,,,
3,34.29,23.67,10.62,,,
4,31.96,21.21,10.75,,,
5,23.4,12.67,10.73,,,
6,161.2,148.33,12.87,,,
7,68.79,55.3,13.49,,,
8,50,36.2,13.8,,,
9,91.93,77.18,14.75,,,
10,128,111.77,16.23,,,
11,70.35,53.6,16.75,,,
12,48.83,31.9,16.93,,,
13,43.23,26.23,17,,,
14,42.89,25.82,17.07,,,
15,40,22.9,17.1,,,
16,66.76,49.23,17.53,,,
17,154.7,135.37,19.33,,,
18,103.8,83.53,20.27,,,
19,77.98,57.2,20.78,,,
20,107.8,86.07,21.73,,,
21,197.4,173.36,24.04,,,
22,940,902.12,37.88,,,
23,341.6,299.72,41.88,,,
24,201,157.45,43.55,,,
25,149.5,105.16,44.34,,,
26,130.9,86.08,44.82,,,
27,107.9,62.97,44.93,,,
28,77.18,32.63,44.55,,,
29,75,30.86,44.14,,,
30,64.48,20.89,43.59,,,
31,56.71,13.77,42.94,,,
1,50.07,7.86,42.21,,,
2,49.22,7.74,41.48,,,
3,45.4,4.67,40.73,,,
4,37.19,0,37.19,,,
5,50,13.34,36.66,,,
6,27.21,0,27.21,,,
7,32,5.25,26.75,,,
8,18.35,0,18.35,,,
9,15.42,0,15.42,,,
10,15.2,0.09,15.11,,,
11,13.4,0,13.4,,,
12,22,8.73,13.27,,,
13,12.47,0,12.47,,,
14,15.51,3.24,12.27,,,
15,37.49,25.07,12.42,,,
16,37.45,24.88,12.57,,,
17,29.22,16.64,12.58,,,
18,13.52,1.17,12.35,,,
19,22,9.74,12.26,,,
20,14.5,2.45,12.05,,,
21,15.67,3.8,11.87,,,
22,18.7,6.96,11.74,,,
23,33.42,21.57,11.85,,,
24,32.54,20.6,11.94,,,
25,59.26,46.81,12.45,,,
26,22,9.65,12.35,,,
27,45.03,32.41,12.62,,,
28,33.45,20.76,12.69,,,
29,17.18,4.67,12.51,,,
30,24.02,11.57,12.45,,,
1,21.94,9.59,12.35,,,
2,48,35.33,12.67,,,
3,130,115.75,14.25,,,
4,18.35,4.32,14.03,,,
5,15.23,1.45,13.78,,,
6,12.66,0,12.66,,,
7,12.07,0,12.07,,,
8,11.78,0,11.78,,,
9,11.27,0,11.27,,,
10,11,0,11,,,
11,10.87,0.09,10.78,,,
12,10.67,0.1,10.57,,,
13,10.73,0.37,10.36,,,
14,28.46,18.02,10.44,,,
15,29.03,18.5,10.53,,,
16,18.05,7.61,10.44,,,
17,18,7.65,10.35,,,
18,12.87,2.69,10.18,,,
19,11.55,1.54,10.01,,,
20,10.77,0.95,9.82,,,
21,10.37,0.73,9.64,,,
22,10,0.55,9.45,,,
23,9.02,0,9.02,,,
24,9,0.16,8.84,,,
25,7.9,0,7.9,,,
26,7.79,0.04,7.75,,,
27,7.45,0,7.45,,,
28,6.11,0,6.11,,,
29,6.03,0.05,5.98,,,
30,5.81,0,5.81,,,
31,6,0.3,5.7,,,
1,5.53,0,5.53,,,
2,5.5,0.08,5.42,,,
3,5.25,0,5.25,,,
4,5.23,0.09,5.15,,,
5,5.15,0.11,5.04,,,
6,4.96,0.02,4.94,,,
7,5,0.15,4.85,,,
8,4.87,0.12,4.75,,,
9,4.7,0.04,4.66,,,
10,4.62,0.06,4.57,,,
11,4.53,0.05,4.47,,,
12,4.5,0.11,4.39,,,
13,4.5,0.2,4.3,,,
14,4.5,0.28,4.22,,,
15,4.5,0.36,4.14,,,
16,4.35,0.28,4.06,,,
17,4.3,0.31,3.99,,,
18,4.28,0.37,3.91,,,
19,4.3,0.46,3.84,,,
20,4.27,0.5,3.77,,,
21,4,0.3,3.7,,,
22,3.1,0,3.1,,,
23,3,0,3,,,
24,3.04,0.1,2.94,,,
25,3,0.12,2.88,,,
26,3,0.17,2.83,,,
27,3,0.22,2.78,,,
28,3,0.27,2.73,,,
29,3,0.32,2.68,,,
30,3,0.37,2.63,,,
1,2.94,0.36,2.58,,,
2,2.94,0.4,2.54,,,
3,2.95,0.46,2.49,,,
4,2.89,0.44,2.45,,,
5,2.9,0.49,2.41,,,
6,2.79,0.42,2.37,,,
7,2.78,0.45,2.33,,,
8,2.76,0.47,2.29,,,
9,2.73,0.48,2.25,,,
10,2.69,0.48,2.21,,,
11,2.5,0.33,2.17,,,
12,2.5,0.36,2.14,,,
13,2.13,0.04,2.09,,,
14,2.12,0.06,2.05,,,
15,2.09,0.08,2.01,,,
16,2.06,0.08,1.97,,,
17,2.03,0.1,1.94,,,
18,2,0.1,1.9,,,
19,2,0.13,1.86,,,
20,1.8,0,1.8,,,
21,1.79,0.03,1.77,,,
22,1.78,0.05,1.73,,,
23,1.77,0.07,1.7,,,
24,1.8,0.13,1.67,,,
25,1.8,0.16,1.63,,,
26,1.8,0.19,1.61,,,
27,1.8,0.22,1.58,,,
28,1.78,0.24,1.55,,,
29,1.78,0.26,1.52,,,
30,1.78,0.29,1.5,,,
31,1.77,0.3,1.47,,,
1,1.72,0.28,1.45,,,
2,1.72,0.3,1.42,,,
3,1.69,0.29,1.4,,,
4,1.69,0.31,1.37,,,
5,1.71,0.36,1.35,,,
6,1.7,0.37,1.33,,,
7,1.7,0.39,1.31,,,
8,1.68,0.39,1.29,,,
9,1.69,0.42,1.27,,,
10,1.7,0.44,1.25,,,
11,1.69,0.45,1.24,,,
12,1.68,0.46,1.22,,,
13,1.68,0.48,1.2,,,
14,1.69,0.5,1.19,,,
15,1.68,0.51,1.17,,,
16,1.69,0.53,1.16,,,
17,1.65,0.51,1.14,,,
18,1.61,0.49,1.12,,,
19,1.6,0.49,1.11,,,
20,1.6,0.51,1.1,,,
21,1.69,0.61,1.08,,,
22,1.55,0.48,1.07,,,
23,1.55,0.49,1.06,,,
24,1.29,0.25,1.04,,,
25,1.27,0.25,1.02,,,
26,1.55,0.54,1.01,,,
27,1.29,0.29,0.99,,,
28,1.55,0.57,0.98,,,
29,1.54,0.57,0.97,,,
30,1.69,0.72,0.97,,,
31,1.52,0.57,0.96,,,
1,1.52,0.57,0.94,,,
2,1.55,0.61,0.94,,,
3,1.27,0.34,0.92,,,
4,1.27,0.36,0.91,,,
5,1.25,0.36,0.9,,,
6,1.55,0.66,0.89,,,
7,1.55,0.67,0.88,,,
8,1.24,0.37,0.87,,,
9,1.79,0.92,0.87,,,
10,1.77,0.91,0.87,,,
11,1.75,0.89,0.86,,,
12,1.73,0.87,0.86,,,
13,1.8,0.94,0.86,,,
14,1.7,0.85,0.85,,,
15,1.67,0.82,0.85,,,
16,1.66,0.81,0.84,,,
17,1.65,0.81,0.84,,,
18,1.64,0.81,0.84,,,
19,1.62,0.79,0.83,,,
20,1.69,0.86,0.83,,,
21,1.6,0.78,0.83,,,
22,1.61,0.79,0.82,,,
23,1.59,0.78,0.82,,,
24,1.58,0.77,0.81,,,
25,1.56,0.76,0.81,,,
26,1.51,0.7,0.8,,,
27,1.55,0.75,0.8,,,
28,1.49,0.7,0.79,,,
1,1.49,0.7,0.79,,,
2,1.47,0.69,0.78,,,
3,1.45,0.67,0.78,,,
4,1.43,0.66,0.77,,,
5,0.81,0.05,0.76,,,
6,1.15,0.4,0.75,,,
7,0.8,0.06,0.74,,,
8,1,0.27,0.73,,,
9,0.75,0.03,0.71,,,
10,1.31,0.6,0.71,,,
11,1.29,0.58,0.7,,,
12,1.27,0.57,0.7,,,
13,1.55,0.85,0.7,,,
14,1.25,0.56,0.69,,,
15,1.21,0.52,0.69,,,
16,1.17,0.49,0.68,,,
17,0.9,0.23,0.67,,,
18,0.89,0.23,0.66,,,
19,0.85,0.2,0.65,,,
20,0.89,0.25,0.64,,,
21,0.85,0.22,0.63,,,
22,0.82,0.2,0.62,,,
23,0.81,0.2,0.61,,,
24,0.81,0.21,0.6,,,
25,0.81,0.21,0.6,,,
26,0.81,0.22,0.59,,,
27,0.81,0.23,0.58,,,
28,0.77,0.2,0.57,,,
29,0.77,0.21,0.56,,,
30,0.76,0.21,0.55,,,
31,0.75,0.2,0.55,,,
1,0.74,0.2,0.54,,,
2,0.72,0.19,0.53,,,
3,0.72,0.2,0.52,,,
4,0.7,0.19,0.52,,,
5,0.7,0.19,0.51,,,
6,0.81,0.31,0.5,,,
7,0.79,0.29,0.5,,,
8,0.72,0.23,0.49,,,
9,0.78,0.29,0.49,,,
10,0.72,0.24,0.48,,,
