           Day,    Flow (cfs),Direct Runoff (cfs),Base Flow (cfs),,Base Flow Index (BFI): 0.350
14,201.04,136.14,64.9,,
15,270,202.8,67.2,,
16,459.56,386.84,72.72,,
17,377.22,300.63,76.59,,
18,195.14,117.99,77.15,,
19,114,37.72,76.28,,
20,175,98.5,76.5,,
21,140.41,64.3,76.11,,
22,162.27,86.15,76.12,,
23,498.37,416.39,81.98,,
24,543.29,454.88,88.41,,
25,496.09,402.31,93.78,,
26,338,241.81,96.19,,
27,234.12,137.42,96.7,,
28,188.71,92.3,96.41,,
29,158.7,63.1,95.6,,
30,128.28,33.99,94.29,,
31,117.55,24.71,92.84,,
1,116.85,25.42,91.43,,
2,156,65.24,90.76,,
3,175.09,84.64,90.45,,
4,154.17,64.39,89.78,,
5,99.01,10.83,88.18,,
6,75.16,0,75.16,,
7,64.05,0,64.05,,
8,58.74,0,58.74,,
9,50,0,50,,
10,51.74,2.69,49.05,,
11,53.5,5.34,48.16,,
12,55.06,7.72,47.34,,
13,50.73,4.27,46.46,,
14,50.99,5.36,45.63,,
15,50.53,5.71,44.82,,
16,44,0.08,43.92,,
17,48.57,5.43,43.14,,
18,47.31,4.94,42.37,,
19,46.22,4.62,41.6,,
20,39.98,0,39.98,,
21,35.79,0,35.79,,
22,33.57,0,33.57,,
23,34,1.08,32.92,,
24,32.01,0,32.01,,
25,30.39,0,30.39,,
26,28.51,0,28.51,,
27,27.74,0,27.74,,
28,27.16,0,27.16,,
29,26.84,0.22,26.62,,
30,28,1.88,26.12,,
1,24.07,0,24.07,,
2,24,0.4,23.6,,
3,45.65,22.13,23.52,,
4,84.41,60.29,24.12,,
5,80.32,55.7,24.62,,
6,65.2,40.36,24.84,,
7,118,92.02,25.98,,
8,86.29,59.77,26.52,,
9,65.98,39.29,26.69,,
10,81.53,54.41,27.12,,
11,100,72.14,27.86,,
12,78.11,49.93,28.18,,
13,70.44,42.07,28.37,,
14,70,41.47,28.53,,
15,66.27,37.64,28.63,,
16,62,33.35,28.65,,
17,45.76,17.38,28.38,,
18,44.15,16.05,28.1,,
19,41.86,14.07,27.79,,
20,39.71,12.26,27.45,,
21,36,8.94,27.06,,
22,33.02,6.39,26.63,,
23,31.26,5.07,26.19,,
24,29.16,3.43,25.73,,
25,27,1.76,25.24,,
26,26,1.24,24.76,,
27,26.67,2.36,24.31,,
28,25,1.16,23.84,,
29,24.04,0.66,23.38,,
30,23.62,0.7,22.92,,
31,22.8,0.33,22.47,,
1,21.89,0,21.89,,
2,20.25,0,20.25,,
3,20.44,0.58,19.86,,
4,21.5,2.01,19.49,,
5,18.61,0,18.61,,
6,18.37,0.13,18.24,,
7,17.52,0,17.52,,
8,16.65,0,16.65,,
9,16.82,0.49,16.33,,
10,16.22,0.22,16,,
11,16,0.31,15.69,,
12,17.74,2.32,15.42,,
13,15.66,0.54,15.12,,
14,14,0,14,,
15,15.63,1.88,13.75,,
16,14.47,0.97,13.5,,
17,14.25,1.01,13.24,,
18,12,0,12,,
19,13.78,1.98,11.8,,
20,13.57,1.98,11.59,,
21,10.51,0,10.51,,
22,10.47,0.17,10.3,,
23,10.2,0.1,10.1,,
24,10.15,0.25,9.9,,
25,10,0.29,9.71,,
26,10.01,0.49,9.52,,
27,10.09,0.74,9.35,,
28,9.81,0.64,9.17,,
29,8.66,0,8.66,,
30,8,0,8,,
1,8.61,0.76,7.85,,
2,8,0.3,7.7,,
3,8.28,0.72,7.56,,
4,8.25,0.83,7.42,,
5,8.05,0.76,7.29,,
6,7.88,0.72,7.16,,
7,7.7,0.68,7.02,,
8,7.38,0.49,6.89,,
9,6.5,0,6.5,,
10,7.29,0.9,6.39,,
11,5.97,0,5.97,,
12,6.1,0.25,5.85,,
13,6.07,0.33,5.74,,
14,5.98,0.35,5.63,,
15,5.87,0.34,5.53,,
16,5.5,0.08,5.42,,
17,5.5,0.19,5.31,,
18,5.87,0.65,5.22,,
19,5.74,0.61,5.13,,
20,5.68,0.65,5.03,,
21,5.64,0.69,4.95,,
22,5.56,0.7,4.86,,
23,5,0.23,4.77,,
24,5.54,0.85,4.69,,
25,5,0.4,4.6,,
26,5.88,1.35,4.53,,
27,5.87,1.4,4.47,,
28,5.87,1.47,4.4,,
29,5.87,1.53,4.34,,
30,5,0.73,4.27,,
31,5.77,1.56,4.21,,
1,5.76,1.61,4.15,,
2,5.76,1.66,4.1,,
3,5.75,1.7,4.05,,
4,4.74,0.76,3.98,,
5,4.77,0.85,3.92,,
6,5,1.14,3.86,,
7,4.74,0.94,3.8,,
8,4.94,1.2,3.74,,
9,5.04,1.35,3.69,,
10,5.04,1.4,3.64,,
11,4.85,1.26,3.59,,
12,4.82,1.28,3.54,,
13,5.5,1.99,3.51,,
14,5.12,1.65,3.47,,
15,5.06,1.63,3.43,,
16,4.93,1.54,3.39,,
17,4.9,1.55,3.35,,
18,5.14,1.83,3.31,,
19,5.05,1.77,3.28,,
20,5.5,2.25,3.25,,
21,4.95,1.73,3.22,,
22,5.01,1.83,3.18,,
23,4.98,1.83,3.15,,
24,5.26,2.13,3.13,,
25,5.35,2.24,3.11,,
26,5.5,2.41,3.09,,
27,5.5,2.43,3.07,,
28,4.74,1.7,3.04,,
29,4.73,1.72,3.01,,
30,4.75,1.77,2.98,,
31,4.87,1.92,2.95,,
1,4.84,1.91,2.93,,
2,4.79,1.89,2.9,,
3,4.5,1.63,2.87,,
4,4.54,1.69,2.85,,
5,4.54,1.72,2.82,,
6,4.34,1.55,2.79,,
7,4.37,1.61,2.76,,
8,4.62,1.88,2.74,,
9,4.66,1.94,2.72,,
10,5.5,2.78,2.72,,
11,5.72,3.01,2.71,,
12,6.08,3.36,2.72,,
13,6.23,3.5,2.73,,
14,6.01,3.28,2.73,,
15,6.59,3.85,2.74,,
16,6.94,4.18,2.76,,
17,9.5,6.67,2.83,,
18,6.88,4.04,2.84,,
19,5.34,2.51,2.83,,
20,5.24,2.42,2.82,,
21,5.14,2.34,2.8,,
22,5.02,2.24,2.78,,
23,4.5,1.74,2.76,,
24,5.5,2.75,2.75,,
25,6.69,3.92,2.77,,
26,6.68,3.9,2.78,,
27,6.56,3.77,2.79,,
28,6.39,3.59,2.8,,
1,6.14,3.34,2.8,,
2,6.32,3.51,2.81,,
3,6,3.19,2.81,,
4,6.15,3.34,2.81,,
5,3.86,1.08,2.78,,
6,3.2,0.47,2.73,,
7,3.27,0.59,2.68,,
8,3.41,0.77,2.64,,
9,2.99,0.39,2.6,,
10,3,0.45,2.55,,
11,2.97,0.46,2.51,,
12,2.8,0.33,2.47,,
13,2.97,0.54,2.43,,
14,3.08,0.69,2.39,,
15,3.29,0.93,2.36,,
16,3.45,1.12,2.33,,
17,4,1.68,2.32,,
18,3.4,1.11,2.29,,
19,3.38,1.12,2.26,,
20,3.4,1.16,2.24,,
21,3.03,0.82,2.21,,
22,3.04,0.86,2.18,,
23,3.03,0.88,2.15,,
24,3.5,1.37,2.13,,
25,3.5,1.39,2.11,,
26,2.89,0.8,2.09,,
27,2.89,0.83,2.06,,
28,2.92,0.89,2.03,,
29,3,0.99,2.01,,
30,2.86,0.87,1.99,,
31,2.6,0.64,1.96,,
1,2.79,0.86,1.93,,
2,2.79,0.88,1.91,,
3,2.78,0.89,1.89,,
4,2.78,0.91,1.87,,
5,2.78,0.93,1.85,,
6,2.53,0.71,1.82,,
7,2.5,0.7,1.8,,
8,2.63,0.85,1.78,,
9,2.61,0.85,1.76,,
10,2.61,0.87,1.74,,
11,2.62,0.9,1.72,,
12,2.76,1.06,1.7,,
13,2.62,0.93,1.69,,
14,2.5,0.83,1.67,,
15,2.63,0.98,1.65,,
16,2.26,0.63,1.63,,
17,2.32,0.71,1.61,,
18,2.31,0.72,1.59,,
19,2.29,0.72,1.57,,
20,2.38,0.83,1.55,,
21,2.4,0.86,1.54,,
22,2.33,0.81,1.52,,
23,2.31,0.8,1.51,,
24,2.33,0.84,1.49,,
25,2.4,0.92,1.48,,
26,1.82,0.37,1.45,,
27,1.82,0.39,1.43,,
28,1.7,0.29,1.41,,
29,1.75,0.36,1.39,,
30,1.65,0.29,1.36,,
1,1.52,0.18,1.34,,
2,1.34,0.03,1.31,,
3,1.26,0,1.26,,
4,1.27,0.03,1.24,,
5,1.2,0,1.2,,
6,1.23,0.05,1.18,,
7,1.23,0.08,1.15,,
8,1.21,0.08,1.13,,
9,1.19,0.08,1.11,,
10,1.19,0.1,1.09,,
11,1.19,0.12,1.07,,
12,1,0,1,,
13,1.15,0.17,0.98,,
14,0.9,0,0.9,,
15,1.12,0.23,0.89,,
16,0.6,0,0.6,,
17,0.6,0.01,0.59,,
18,0.6,0.02,0.58,,
19,0.6,0.03,0.57,,
20,0.6,0.04,0.56,,
21,0.6,0.05,0.55,,
22,0.5,0,0.5,,
23,0.5,0.01,0.49,,
24,0.5,0.02,0.48,,
25,0.4,0,0.4,,
26,0.4,0.01,0.39,,
27,0.4,0.02,0.38,,
28,0.4,0.02,0.38,,
29,0.4,0.03,0.37,,
30,0.4,0.04,0.36,,
31,0.6,0.24,0.36,,
1,1.1,0.73,0.37,,
2,1.1,0.73,0.37,,
3,1.07,0.69,0.38,,
4,1.1,0.72,0.38,,
5,1.2,0.81,0.39,,
6,1.3,0.9,0.4,,
7,1.35,0.94,0.41,,
8,1.4,0.98,0.42,,
9,1.4,0.98,0.42,,
10,1.87,1.43,0.44,,
11,1.79,1.33,0.46,,
12,1.78,1.31,0.47,,
13,1.75,1.27,0.48,,
14,1.79,1.29,0.5,,
15,1.79,1.28,0.51,,
16,1.35,0.84,0.51,,
17,1.75,1.22,0.53,,
18,1.76,1.22,0.54,,
19,1.64,1.09,0.55,,
20,1.69,1.14,0.55,,
21,1.75,1.19,0.56,,
22,1.76,1.19,0.57,,
23,1.8,1.22,0.58,,
24,2.65,2.04,0.61,,
25,3.78,3.13,0.65,,
26,2.68,2.01,0.67,,
27,2.57,1.88,0.69,,
28,2.58,1.87,0.71,,
29,2.68,1.95,0.73,,
30,2.7,1.95,0.75,,
1,2.68,1.91,0.77,,
2,15.21,14.2,1.01,,
3,6.28,5.2,1.08,,
4,14.37,13.08,1.29,,
5,10.53,9.1,1.43,,
6,10.21,8.66,1.55,,
7,10,8.33,1.67,,
8,6.17,4.46,1.71,,
9,5.9,4.15,1.75,,
10,5.27,3.49,1.78,,
11,4.3,2.51,1.79,,
12,4.23,2.43,1.8,,
13,3.7,1.91,1.79,,
14,3,1.22,1.78,,
15,14.18,12.22,1.96,,
16,4.76,2.79,1.97,,
17,4.3,2.33,1.97,,
18,3.56,1.6,1.96,,
19,3.7,1.75,1.95,,
20,3.67,1.72,1.95,,
21,3.4,1.47,1.93,,
22,4.91,2.96,1.95,,
23,4.52,2.57,1.95,,
24,6,4.01,1.99,,
25,12.85,10.71,2.14,,
26,13,10.72,2.28,,
27,11.66,9.26,2.4,,
28,6.6,4.17,2.43,,
29,4.39,1.98,2.41,,
30,4.23,1.83,2.4,,
31,3.93,1.55,2.38,,
1,3.43,1.08,2.35,,
2,3.37,1.05,2.32,,
3,3.71,1.41,2.3,,
4,2.8,0.54,2.26,,
5,7.77,5.46,2.31,,
6,4.43,2.12,2.31,,
7,13.92,11.46,2.46,,
8,13.45,10.84,2.61,,
9,51.29,47.89,3.4,,
10,74.52,69.94,4.58,,
11,88,82.06,5.94,,
12,92.18,84.85,7.33,,
13,47.24,39.36,7.88,,
14,56.72,48.15,8.57,,
15,55,45.79,9.21,,
16,63.11,53.14,9.97,,
17,959.8,933.47,26.33,,
18,1152,1106.57,45.43,,
19,1302,1235.57,66.43,,
20,875.6,796.37,79.23,,
21,463.9,379.52,84.38,,
22,556.4,465.46,90.94,,
23,755.4,654.66,100.74,,
24,480.1,374.73,105.37,,
25,360,252.27,107.73,,
26,230.65,122.89,107.76,,
27,162,55.41,106.59,,
28,109.4,4.86,104.54,,
29,238.2,133.38,104.82,,
30,210,105.41,104.59,,
31,206.6,102.29,104.31,,
1,225,120.64,104.36,,
2,175.8,72.24,103.56,,
3,153.9,51.5,102.4,,
4,155.3,53.99,101.31,,
5,212,110.75,101.25,,
6,273,170.75,102.25,,
7,651.5,541.69,109.81,,
8,720,601.71,118.29,,
9,979,848.04,130.96,,
10,758.5,619.17,139.33,,
11,618.2,473.27,144.93,,
12,568.7,419.23,149.47,,
13,593.9,439.62,154.28,,
14,426,270.02,155.98,,
15,240,85.62,154.38,,
16,192.2,40.19,152.01,,
17,177,27.55,149.45,,
18,156,9.37,146.63,,
19,138,0,138,,
20,132,0,132,,
21,120,0,120,,
22,84,0,84,,
23,53.77,0,53.77,,
24,50.13,0,50.13,,
25,47.83,0,47.83,,
26,45.41,0,45.41,,
27,43.67,0,43.67,,
28,42.3,0,42.3,,
29,39,0,39,,
30,35.6,0,35.6,,
1,34.79,0,34.79,,
2,33,0,33,,
3,33.42,1.06,32.36,,
4,33.8,2.05,31.75,,
5,32.94,1.8,31.14,,
6,27,0,27,,
7,31.41,4.86,26.55,,
8,30.69,4.59,26.1,,
9,29.83,4.18,25.65,,
10,27.81,2.63,25.18,,
11,27.44,2.71,24.73,,
12,26.82,2.54,24.28,,
13,27,3.15,23.85,,
14,27,3.57,23.43,,
15,24,1.02,22.98,,
16,30.07,7.41,22.66,,
17,27.76,5.46,22.3,,
18,34.6,12.52,22.08,,
19,114.1,90.85,23.25,,
20,93,69,24,,
21,90,65.32,24.68,,
22,46.21,21.64,24.57,,
23,45.29,20.84,24.45,,
24,44.24,19.92,24.32,,
25,42.29,18.14,24.15,,
26,40.9,16.93,23.97,,
27,39,15.24,23.76,,
28,38.37,14.82,23.55,,
29,36.22,12.92,23.3,,
30,33.82,10.79,23.03,,
31,30.88,8.17,22.71,,
1,29.48,7.09,22.39,,
2,28.32,6.27,22.05,,
3,27.8,6.08,21.72,,
4,27,5.62,21.38,,
5,24.98,3.96,21.02,,
6,24.65,3.98,20.67,,
7,23.85,3.53,20.32,,
8,23.6,3.62,19.98,,
9,23.37,3.72,19.65,,
10,23.8,4.47,19.33,,
11,23.11,4.09,19.02,,
12,23.05,4.33,18.72,,
13,21.28,2.89,18.39,,
14,18.8,0.76,18.04,,
15,18.5,0.81,17.69,,
16,18.5,1.14,17.36,,
17,18,0.97,17.03,,
18,20.12,3.37,16.75,,
19,18,1.56,16.44,,
20,19.53,3.36,16.17,,
21,13.16,0,13.16,,
22,13.18,0.28,12.9,,
23,12.6,0,12.6,,
24,12.5,0.15,12.35,,
25,12.58,0.47,12.11,,
26,12.27,0.39,11.88,,
27,12.08,0.43,11.65,,
28,11.81,0.39,11.42,,
29,11.5,0.3,11.2,,
30,11.44,0.46,10.98,,
1,8.8,0,8.8,,
2,11.2,2.53,8.67,,
3,10.85,2.31,8.54,,
4,10.9,2.49,8.41,,
5,10.9,2.61,8.29,,
6,8.4,0.27,8.13,,
7,10.67,2.66,8.01,,
8,8.2,0.34,7.86,,
9,10.21,2.47,7.74,,
10,9.98,2.35,7.63,,
11,9.92,2.4,7.52,,
12,9.98,2.56,7.42,,
13,9.91,2.6,7.31,,
14,9.88,2.67,7.21,,
15,7,0,7,,
16,9.77,2.86,6.91,,
17,8.71,1.9,6.81,,
18,7.18,0.5,6.68,,
19,5.18,0,5.18,,
20,5.2,0.12,5.08,,
21,5.04,0.06,4.98,,
22,6,1.1,4.9,,
23,5.16,0.35,4.81,,
24,5.2,0.48,4.72,,
25,6,1.35,4.65,,
26,5.01,0.45,4.56,,
27,4.78,0.3,4.48,,
28,5.07,0.67,4.4,,
29,7,2.64,4.36,,
30,4.86,0.58,4.28,,
31,4.87,0.66,4.21,,
1,5.1,0.96,4.14,,
2,4.84,0.77,4.07,,
3,5.16,1.15,4.01,,
4,5.15,1.2,3.95,,
5,7,3.07,3.93,,
6,4.79,0.93,3.86,,
7,4.82,1.01,3.81,,
8,4.73,0.98,3.75,,
9,4.68,0.99,3.69,,
10,4.49,0.86,3.63,,
11,4.48,0.91,3.57,,
12,4.6,1.08,3.52,,
13,4.3,0.83,3.47,,
14,4.46,1.04,3.42,,
15,4.41,1.04,3.37,,
16,4.81,1.49,3.32,,
17,4.72,1.44,3.28,,
18,4.63,1.39,3.24,,
19,4.6,1.4,3.2,,
20,4.53,1.37,3.16,,
21,4.38,1.26,3.12,,
22,4.37,1.29,3.08,,
23,4.38,1.34,3.04,,
24,4.72,1.71,3.01,,
25,5.07,2.08,2.99,,
26,5,2.03,2.97,,
27,5.04,2.1,2.94,,
28,5.04,2.12,2.92,,
29,5.02,2.12,2.9,,
30,5.05,2.17,2.88,,
31,5.05,2.19,2.86,,
1,5.04,2.19,2.85,,
2,6,3.16,2.84,,
3,5.4,2.57,2.83,,
4,5.39,2.57,2.82,,
5,9.69,6.8,2.89,,
6,10.1,7.14,2.96,,
7,10.09,7.07,3.02,,
8,9.84,6.76,3.08,,
9,12.5,9.32,3.18,,
10,11.08,7.82,3.26,,
11,11.26,7.93,3.33,,
12,10.2,6.81,3.39,,
13,11.41,7.95,3.46,,
14,8.79,5.3,3.49,,
15,10.78,7.23,3.55,,
16,12.6,8.97,3.63,,
17,11.68,7.98,3.7,,
18,11.79,8.02,3.77,,
19,11.31,7.48,3.83,,
20,10.79,6.92,3.87,,
21,10.46,6.55,3.91,,
22,10.04,6.1,3.94,,
23,7.2,3.28,3.92,,
24,4.93,1.07,3.86,,
25,5.35,1.54,3.81,,
26,5.35,1.59,3.76,,
27,4.74,1.03,3.71,,
28,4.76,1.11,3.65,,
1,4.65,1.05,3.6,,
2,4.65,1.1,3.55,,
3,4.66,1.16,3.5,,
4,4.6,1.15,3.45,,
5,4.6,1.2,3.4,,
6,4.5,1.15,3.35,,
7,4.5,1.19,3.31,,
8,4.5,1.24,3.26,,
9,4.5,1.28,3.22,,
10,4.4,1.22,3.18,,
11,4.6,1.46,3.14,,
12,4.6,1.5,3.1,,
13,4.6,1.53,3.07,,
14,4.6,1.57,3.03,,
15,4.6,1.6,3,,
16,4.6,1.63,2.97,,
17,4.46,1.52,2.94,,
18,6.6,3.66,2.94,,
19,6.9,3.94,2.96,,
20,5.34,2.4,2.94,,
21,6.9,3.95,2.95,,
22,6.9,3.94,2.96,,
23,7.2,4.22,2.98,,
24,10.09,7.05,3.04,,
25,10,6.9,3.1,,
26,10,6.84,3.16,,
27,10,6.78,3.22,,
28,10,6.73,3.27,,
29,9.2,5.89,3.31,,
30,8.1,4.77,3.33,,
31,7,3.67,3.33,,
1,5.44,2.14,3.3,,
2,7.2,3.9,3.3,,
3,7.2,3.89,3.31,,
4,5.45,2.17,3.28,,
5,5.33,2.08,3.25,,
6,7.2,3.94,3.26,,
7,5.29,2.06,3.23,,
8,5.27,2.07,3.2,,
9,4.86,1.69,3.17,,
10,4.88,1.75,3.13,,
11,5,1.9,3.1,,
12,2.93,0,2.93,,
13,2.8,0,2.8,,
14,2.87,0.12,2.75,,
15,2.8,0.11,2.69,,
16,2.82,0.18,2.64,,
17,2.79,0.2,2.59,,
18,2.7,0.16,2.54,,
19,2.79,0.29,2.5,,
20,2.6,0.15,2.45,,
21,2.67,0.26,2.41,,
22,2.64,0.28,2.36,,
23,2.13,0,2.13,,
24,2.16,0.07,2.09,,
25,2.1,0.05,2.05,,
26,2.13,0.12,2.01,,
27,2.4,0.42,1.98,,
28,1.98,0.04,1.94,,
29,2.01,0.11,1.9,,
30,2.01,0.14,1.87,,
1,1.96,0.13,1.83,,
2,1.97,0.17,1.8,,
3,1.93,0.17,1.76,,
4,1.9,0.17,1.73,,
5,1.9,0.2,1.7,,
6,1.89,0.22,1.67,,
7,2,0.36,1.64,,
8,2.1,0.48,1.62,,
9,2.14,0.54,1.6,,
10,2.19,0.61,1.58,,
11,2.6,1.04,1.56,,
12,2.04,0.5,1.54,,
13,1.9,0.38,1.52,,
14,1.7,0.21,1.49,,
15,1.7,0.24,1.46,,
16,1.7,0.26,1.44,,
17,1.65,0.24,1.41,,
18,1.65,0.26,1.39,,
19,1.62,0.25,1.37,,
20,1.61,0.27,1.34,,
21,1.51,0.19,1.32,,
22,1.28,0,1.28,,
23,1.13,0,1.13,,
24,1.11,0,1.11,,
25,1.1,0.01,1.09,,
26,1.16,0.09,1.07,,
27,1.13,0.08,1.05,,
28,1.11,0.08,1.03,,
29,1.11,0.1,1.01,,
30,1.08,0.09,0.99,,
31,1.08,0.11,0.97,,
1,1.2,0.24,0.96,,
2,1.07,0.13,0.94,,
3,1.05,0.13,0.92,,
4,1.03,0.13,0.91,,
5,1.02,0.13,0.89,,
6,1.02,0.14,0.88,,
7,1.02,0.16,0.86,,
8,0.8,0,0.8,,
9,0.8,0.02,0.78,,
10,0.8,0.03,0.77,,
11,0.56,0,0.56,,
12,0.6,0.05,0.55,,
13,0.6,0.06,0.54,,
14,0.6,0.07,0.53,,
15,0.6,0.08,0.52,,
16,0.72,0.21,0.51,,
17,0.7,0.19,0.51,,
18,0.7,0.2,0.5,,
19,0.7,0.21,0.49,,
20,0.7,0.21,0.49,,
21,1.2,0.71,0.49,,
22,1.6,1.1,0.5,,
23,1.53,1.02,0.51,,
24,1.54,1.02,0.52,,
25,10.66,9.98,0.68,,
26,9.88,9.05,0.83,,
27,11.94,10.93,1.01,,
28,15.52,14.28,1.24,,
29,15.6,14.13,1.47,,
30,13.77,12.12,1.65,,
1,145.6,141.47,4.13,,
2,72.77,67.53,5.24,,
3,66.41,60.2,6.21,,
4,54.31,47.39,6.92,,
5,61.48,53.74,7.74,,
6,50,41.68,8.32,,
7,31.31,22.75,8.56,,
8,28.04,19.31,8.73,,
9,25.7,16.85,8.85,,
10,23.61,14.67,8.94,,
11,21.42,12.44,8.98,,
12,19.82,10.83,8.99,,
13,17.6,8.63,8.97,,
14,20.54,11.55,8.99,,
15,20.12,11.11,9.01,,
16,21.49,12.44,9.05,,
17,28.74,19.53,9.21,,
18,21.68,12.43,9.25,,
19,21.08,11.81,9.27,,
20,20,10.72,9.28,,
21,20.54,11.25,9.29,,
22,30.61,21.13,9.48,,
23,48.83,38.85,9.98,,
24,35.05,24.83,10.22,,
25,37.4,26.91,10.49,,
26,35.48,24.76,10.72,,
27,426.08,408.33,17.75,,
28,212.53,191.73,20.8,,
29,203.14,179.57,23.57,,
30,73.79,49.81,23.98,,
31,27.81,4.24,23.57,,
1,26.04,2.89,23.15,,
2,26.95,4.19,22.76,,
3,30,7.56,22.44,,
4,29.29,7.17,22.12,,
5,98.19,75.18,23.01,,
6,99.22,75.33,23.89,,
7,90.88,66.29,24.59,,
8,82.71,57.59,25.12,,
9,86.55,60.86,25.69,,
10,150,122.65,27.35,,
11,92.02,64.08,27.94,,
12,86.3,57.89,28.41,,
13,89.97,61.04,28.93,,
14,145,114.62,30.38,,
15,105,73.92,31.08,,
16,98.16,66.52,31.64,,
17,100,67.79,32.21,,
18,63.84,31.71,32.13,,
19,61.78,29.77,32.01,,
20,71.47,39.4,32.07,,
21,68.98,36.89,32.09,,
22,239.39,204.32,35.07,,
23,158.19,121.67,36.52,,
24,110,72.91,37.09,,
25,236.61,196.77,39.84,,
26,114.25,73.9,40.35,,
27,75.81,35.64,40.17,,
28,65.9,26.07,39.83,,
29,75.02,35.36,39.66,,
30,909.31,855.27,54.04,,
31,700,635.77,64.23,,
1,509.9,439.16,70.74,,
2,756.9,675.59,81.31,,
3,886,792.27,93.73,,
4,1024,915.9,108.1,,
5,960.3,839.47,120.83,,
6,835.2,704.3,130.9,,
7,700,561.75,138.25,,
8,793.3,646.35,146.95,,
9,873,716.29,156.71,,
10,1184,1012.47,171.53,,
11,1222,1035.53,186.47,,
12,767.5,574.57,192.93,,
13,434.4,241.05,193.35,,
14,375,182.29,192.71,,
15,1194,987.62,206.38,,
16,1360,1137.58,222.42,,
17,904.6,674.66,229.94,,
18,698.8,465.21,233.59,,
19,426.2,193.84,232.36,,
20,322.6,93.23,229.37,,
21,280,54.26,225.74,,
22,239.5,17.96,221.54,,
23,290.2,71.81,218.39,,
24,285,69.74,215.26,,
25,251,39.35,211.65,,
26,233.6,25.73,207.87,,
27,218.3,14.33,203.97,,
28,195,0,195,,
29,226.5,34.78,191.72,,
30,601,405.92,195.08,,
1,901.3,697.74,203.56,,
2,1110,894.65,215.35,,
3,875,652.38,222.62,,
4,620,394.83,225.17,,
5,335,112.35,222.65,,
6,221.1,2.85,218.25,,
7,197.3,0,197.3,,
8,185.3,0,185.3,,
9,176.7,0,176.7,,
10,165.5,0,165.5,,
11,161.7,0,161.7,,
12,155,0,155,,
13,147.6,0,147.6,,
14,140.4,0,140.4,,
15,129.6,0,129.6,,
16,125.4,0,125.4,,
17,121.4,0,121.4,,
18,108.3,0,108.3,,
19,95,0,95,,
20,91.01,0,91.01,,
21,80.4,0,80.4,,
22,75.84,0,75.84,,
23,68.13,0,68.13,,
24,63.54,0,63.54,,
25,45,0,45,,
26,40,0,40,,
27,54.29,14.83,39.46,,
28,51.64,12.74,38.9,,
29,44.68,6.44,38.24,,
30,40.62,3.09,37.53,,
31,56.08,18.97,37.11,,
1,52.93,16.27,36.66,,
2,43,6.95,36.05,,
3,37.75,2.38,35.37,,
4,35.74,1.06,34.68,,
5,32.75,0,32.75,,
6,31.61,0,31.61,,
7,30.74,0,30.74,,
8,28,0,28,,
9,27.2,0,27.2,,
10,23.68,0,23.68,,
11,23.02,0,23.02,,
12,22.29,0,22.29,,
13,21.81,0,21.81,,
14,21.28,0,21.28,,
15,20.26,0,20.26,,
16,20.4,0.54,19.86,,
17,19.27,0,19.27,,
18,19.08,0.19,18.89,,
19,18.53,0.02,18.51,,
20,17.9,0,17.9,,
21,17.15,0,17.15,,
22,16.99,0.18,16.81,,
23,16,0,16,,
24,17.29,1.58,15.71,,
25,16.81,1.39,15.42,,
26,16,0.87,15.13,,
27,16.31,1.46,14.85,,
28,15.87,1.29,14.58,,
29,15.27,0.97,14.3,,
30,13.4,0,13.4,,
1,13,0,13,,
2,13.82,1.06,12.76,,
3,13.72,1.2,12.52,,
4,13.27,0.98,12.29,,
5,12.91,0.85,12.06,,
6,12.57,0.74,11.83,,
7,11.11,0,11.11,,
8,11.62,0.72,10.9,,
9,11.54,0.84,10.7,,
10,11.49,0.99,10.5,,
11,11.24,0.93,10.31,,
12,11.07,0.95,10.12,,
13,10.89,0.96,9.93,,
14,8,0,8,,
15,10.13,2.25,7.88,,
16,8.83,1.09,7.74,,
17,8.85,1.24,7.61,,
18,8.56,1.08,7.48,,
19,8.28,0.94,7.34,,
20,8.26,1.05,7.21,,
21,8,0.91,7.09,,
22,8.84,1.86,6.98,,
23,8.51,1.64,6.87,,
24,8.02,1.27,6.75,,
25,8,1.36,6.64,,
26,7.66,1.13,6.53,,
27,7.59,1.17,6.42,,
28,8,1.68,6.32,,
29,8.5,2.27,6.23,,
30,11.98,5.77,6.21,,
31,11.55,5.37,6.18,,
1,11.96,5.8,6.16,,
2,11.64,5.5,6.14,,
3,10.99,4.89,6.1,,
4,10,3.95,6.05,,
5,10.5,4.49,6.01,,
6,10.52,4.55,5.97,,
7,11.27,5.33,5.94,,
8,11.46,5.54,5.92,,
9,11.57,5.67,5.9,,
10,11.33,5.45,5.88,,
11,11,5.14,5.86,,
12,12.24,6.39,5.85,,
13,11.96,6.12,5.84,,
14,11.5,5.67,5.83,,
15,11.45,5.64,5.81,,
16,11.26,5.47,5.79,,
17,11,5.23,5.77,,
18,10,4.27,5.73,,
19,8.5,2.84,5.66,,
20,8.67,3.06,5.61,,
21,8.56,3.01,5.55,,
22,8.71,3.22,5.49,,
23,9.15,3.7,5.45,,
24,9.81,4.39,5.42,,
25,9,3.63,5.37,,
26,9,3.67,5.33,,
27,9.11,3.82,5.29,,
28,16.8,11.41,5.39,,
29,16.8,11.32,5.48,,
30,15.2,9.66,5.54,,
31,16.8,11.17,5.63,,
1,10.8,5.19,5.61,,
